11.0,SC,1331748997124534274,3.0,3.0
11.0,SC,1362083047785439239,3.0,5.0
11.0,SC,1359597695548153864,3.0,5.0
11.0,SC,1337020338916499463,4.0,3.0
11.0,SC,1355167587638906880,4.0,3.0
11.0,SC,1365320876510560258,4.0,5.0
11.0,SC,1331748997124534274,5.0,1.0
11.0,SC,1294010972055592962,5.0,4.0
11.0,SC,1369614175048249346,5.0,5.0
11.0,SC,1337021907464499204,6.0,5.0
11.0,SC,1355167587638906880,6.0,5.0
11.0,SC,1336059119174897665,6.0,5.0
11.0,SC,1350483251291451392,7.0,5.0
11.0,SC,1294010972055592962,7.0,5.0
11.0,SC,1342062601535164416,7.0,5.0
11.0,SC,1337022746824499203,8.0,5.0
11.0,SC,1240464261366919171,8.0,5.0
11.0,SC,1337021907464499204,8.0,5.0
11.0,SC,1359932980974657536,9.0,5.0
11.0,SC,1334726779903168512,9.0,5.0
11.0,SC,1350483251291451392,9.0,5.0
11.0,SC,1334711453211889665,10.0,3.0
11.0,SC,1369042864316026881,10.0,5.0
11.0,SC,1337022746824499203,10.0,5.0
11.0,SCSA,1353502767352926208,1.0,2.0
11.0,SCSA,1360346403873181707,1.0,3.0
11.0,SCSA,1354565152939544576,1.0,4.0
11.0,SCSA,1351920546011893761,2.0,4.0
11.0,SCSA,1353502767352926208,2.0,4.0
11.0,SCSA,1369458171467591683,2.0,4.0
11.0,SCSA,1351920546011893761,3.0,2.0
11.0,SCSA,1333873034114064385,3.0,3.0
11.0,SCSA,1365416645624143873,3.0,5.0
11.0,SCSA,1365416645624143873,4.0,2.0
11.0,SCSA,1337463904566456320,4.0,5.0
11.0,SCSA,1362069293790162946,4.0,5.0
11.0,SCSA,1331744604891344896,5.0,2.0
11.0,SCSA,1337463904566456320,5.0,4.0
11.0,SCSA,1321455751567532032,5.0,5.0
11.0,SCSA,1357375687967997959,6.0,5.0
11.0,SCSA,1347619092417548288,6.0,5.0
11.0,SCSA,1331744604891344896,6.0,5.0
11.0,SCSA,1358843515149504514,7.0,2.0
11.0,SCSA,1368622654870192131,7.0,4.0
11.0,SCSA,1357375687967997959,7.0,5.0
11.0,SCSA,1331741612402237443,8.0,2.0
11.0,SCSA,1358843515149504514,8.0,3.0
11.0,SCSA,1369226601972563972,8.0,4.0
11.0,SCSA,1358843677582401536,9.0,2.0
11.0,SCSA,1331741612402237443,9.0,4.0
11.0,SCSA,1320142365038817281,9.0,5.0
11.0,SCSA,1290659734639521798,10.0,3.0
11.0,SCSA,1358843677582401536,10.0,4.0
11.0,SCSA,1338592930022363139,10.0,5.0
12.0,B1,1365155419564351490,1.0,5.0
12.0,B1,1361396964227772419,2.0,5.0
12.0,B1,1272637078401097731,3.0,5.0
12.0,B1,1321919226341306368,4.0,5.0
12.0,B1,1364415183607586825,5.0,2.0
12.0,B1,1365372438578667526,6.0,2.0
12.0,B1,1359318229735251977,7.0,3.0
12.0,B1,1366804263385501696,8.0,5.0
12.0,B1,1343974143646044160,9.0,5.0
12.0,B1,1339746480014254081,10.0,5.0
12.0,CS,1370069387974119426,1.0,5.0
12.0,CS,1366121589478154243,2.0,5.0
12.0,CS,1359370632350208003,3.0,2.0
12.0,CS,1358529006967033856,4.0,3.0
12.0,CS,1359319030587293696,5.0,3.0
12.0,CS,1331282297014743042,6.0,5.0
12.0,CS,1369832253816246274,7.0,5.0
12.0,CS,1366380504736534529,8.0,3.0
12.0,CS,1336435104172765184,9.0,3.0
12.0,CS,1344852533122981888,10.0,5.0
12.0,SC,1349749578095075328,1.0,5.0
12.0,SC,1361511252103729153,2.0,5.0
12.0,SC,1361857937518465025,3.0,5.0
12.0,SC,1361586402484514816,4.0,2.0
12.0,SC,1361853779025403905,5.0,2.0
12.0,SC,1365037827298238464,6.0,2.0
12.0,SC,1301164188136431616,7.0,5.0
12.0,SC,1366910062711685124,8.0,5.0
12.0,SC,1365109273240473600,9.0,3.0
12.0,SC,1366197120064192513,10.0,5.0
12.0,SCSA,1334873913210380298,1.0,5.0
12.0,SCSA,1360286991011639302,2.0,5.0
12.0,SCSA,1354807067232489475,3.0,5.0
12.0,SCSA,1367532398825648130,4.0,5.0
12.0,SCSA,1356255352145272832,5.0,5.0
12.0,SCSA,1326033569555181568,6.0,2.0
12.0,SCSA,1365812811721543685,7.0,3.0
12.0,SCSA,1365784358217523201,8.0,3.0
12.0,SCSA,1365811680815554560,9.0,3.0
12.0,SCSA,1334130051554668547,10.0,5.0
13.0,B1,1285952748484083712,1.0,1.0
13.0,B1,1312476369830338561,2.0,4.0
13.0,B1,1354081977062850561,3.0,3.0
13.0,B1,1362949278365143050,4.0,1.0
13.0,B1,1365346314956005378,5.0,2.0
13.0,B1,1336808991792525325,6.0,2.0
13.0,B1,1337102429532217345,7.0,4.0
13.0,B1,1357343495132880897,8.0,2.0
13.0,B1,1327673915829866501,9.0,4.0
13.0,B1,1369324832702296067,10.0,2.0
13.0,CS,1365731424322478084,1.0,5.0
13.0,CS,1352017720578105346,2.0,1.0
13.0,CS,1350865539091066881,3.0,3.0
13.0,CS,1363172378843389952,4.0,2.0
13.0,CS,1358898413136396288,5.0,4.0
13.0,CS,1351594764056088577,6.0,3.0
13.0,CS,1369087867939659782,7.0,3.0
13.0,CS,1337104278398382087,8.0,5.0
13.0,CS,1362902698585071617,9.0,5.0
13.0,CS,1330948472992776193,10.0,5.0
13.0,SC,1366167129754537984,1.0,2.0
13.0,SC,1369325020258983936,2.0,4.0
13.0,SC,1365315820080009221,3.0,4.0
13.0,SC,1365113385658970113,4.0,1.0
13.0,SC,1362776603047165957,5.0,2.0
13.0,SC,1336964656792035329,6.0,1.0
13.0,SC,1336810117057179649,7.0,4.0
13.0,SC,1365327872643260420,8.0,1.0
13.0,SC,1337318168277241857,9.0,1.0
13.0,SC,1363551492486008834,10.0,1.0
13.0,SCSA,1364607745270423556,1.0,4.0
13.0,SCSA,1354565152939544576,2.0,1.0
13.0,SCSA,1337077938076979205,3.0,3.0
13.0,SCSA,1369383214062665731,4.0,2.0
13.0,SCSA,1336793663792406530,5.0,4.0
13.0,SCSA,1369386818169372680,6.0,5.0
