user_id,algorithm_orig,news_id,old_rank,rating,score_orig,algorithm_new,new_rank,score_new,algorithm,ranking_difference,base_algorithm
3,CS-STATE_ART,1342995722761695232,1,2,-0.13985641625602072,CS-STATE_ART-SCSA_PLUS_V3,1,3.397672116656337,CS-STATE_ART,0,CS
3,CS-STATE_ART,1368659881260032001,2,3,-0.1550910437292035,CS-STATE_ART-SCSA_PLUS_V3,8,-0.35919559302339044,CS-STATE_ART,-6,CS
3,CS-STATE_ART,1240704016046116865,3,4,-0.15772454665633917,CS-STATE_ART-SCSA_PLUS_V3,10,-0.9485508013733733,CS-STATE_ART,-7,CS
3,CS-STATE_ART,1306742315667529729,4,3,-0.15828427830524278,CS-STATE_ART-SCSA_PLUS_V3,7,-0.22880435111959732,CS-STATE_ART,-3,CS
3,CS-STATE_ART,1180250671905263616,5,2,-0.15953714332227037,CS-STATE_ART-SCSA_PLUS_V3,9,-0.6238858122035484,CS-STATE_ART,-4,CS
3,CS-STATE_ART,1256258912866766851,6,4,-0.15969958963935377,CS-STATE_ART-SCSA_PLUS_V3,5,0.044092318081735235,CS-STATE_ART,1,CS
3,CS-STATE_ART,1324916905954652168,7,3,-0.1608864516450352,CS-STATE_ART-SCSA_PLUS_V3,3,1.4890428256725203,CS-STATE_ART,4,CS
3,CS-STATE_ART,1323456695725625344,8,3,-0.1611353859989065,CS-STATE_ART-SCSA_PLUS_V3,2,2.4433278456040037,CS-STATE_ART,6,CS
3,CS-STATE_ART,1153306430100910080,9,3,-0.16180447160572273,CS-STATE_ART-SCSA_PLUS_V3,4,0.5940480551648382,CS-STATE_ART,5,CS
3,CS-STATE_ART,1318297870315839488,10,2,-0.16241537599152567,CS-STATE_ART-SCSA_PLUS_V3,6,-0.006292767634959647,CS-STATE_ART,4,CS
4,CS-STATE_ART,1369456737070313476,1,2,-0.14760439812650908,CS-STATE_ART-SCSA_PLUS_V3,9,-2.915617906676103,CS-STATE_ART,-8,CS
4,CS-STATE_ART,1369506070989836290,2,3,-0.15064116679001896,CS-STATE_ART-SCSA_PLUS_V3,10,-3.1539447534004323,CS-STATE_ART,-8,CS
4,CS-STATE_ART,1370053184589299724,3,2,-0.15636592891265136,CS-STATE_ART-SCSA_PLUS_V3,5,-0.7396506724982814,CS-STATE_ART,-2,CS
4,CS-STATE_ART,1369600439239458820,4,4,-0.15639876071727318,CS-STATE_ART-SCSA_PLUS_V3,6,-1.3282593773372822,CS-STATE_ART,-2,CS
4,CS-STATE_ART,1369525973302079490,5,4,-0.15642399629474465,CS-STATE_ART-SCSA_PLUS_V3,1,0.013534963663559883,CS-STATE_ART,4,CS
4,CS-STATE_ART,1369049581208670208,6,4,-0.15896067066677197,CS-STATE_ART-SCSA_PLUS_V3,3,-0.5035396316516971,CS-STATE_ART,3,CS
4,CS-STATE_ART,1369563595978252291,7,1,-0.15947007571244065,CS-STATE_ART-SCSA_PLUS_V3,2,-0.3827666187051784,CS-STATE_ART,5,CS
4,CS-STATE_ART,1369337073463885828,8,4,-0.15952589940535342,CS-STATE_ART-SCSA_PLUS_V3,7,-1.6624673501287082,CS-STATE_ART,1,CS
4,CS-STATE_ART,1369113689845022721,9,2,-0.1601909963427916,CS-STATE_ART-SCSA_PLUS_V3,4,-0.5428874642491776,CS-STATE_ART,5,CS
4,CS-STATE_ART,1369275546044162051,10,5,-0.16046252255943885,CS-STATE_ART-SCSA_PLUS_V3,8,-2.709416827891645,CS-STATE_ART,2,CS
5,CS-STATE_ART,1368685627303223297,1,3,-0.12968128148138236,CS-STATE_ART-SCSA_PLUS_V3,10,-9.947933245675085,CS-STATE_ART,-9,CS
5,CS-STATE_ART,1369503478880612357,2,5,-0.1462456190780128,CS-STATE_ART-SCSA_PLUS_V3,9,-4.325651943048989,CS-STATE_ART,-7,CS
5,CS-STATE_ART,1369377514930507782,3,5,-0.15513722376102515,CS-STATE_ART-SCSA_PLUS_V3,8,-2.3690665141978586,CS-STATE_ART,-5,CS
5,CS-STATE_ART,1370004858464534529,4,3,-0.15528272065968,CS-STATE_ART-SCSA_PLUS_V3,7,-1.8369324425027171,CS-STATE_ART,-3,CS
5,CS-STATE_ART,1369468594891948038,5,3,-0.15763462631194478,CS-STATE_ART-SCSA_PLUS_V3,5,-1.2141752210619037,CS-STATE_ART,0,CS
5,CS-STATE_ART,1369430816389033988,6,5,-0.1579484923492495,CS-STATE_ART-SCSA_PLUS_V3,4,-1.2107357793819966,CS-STATE_ART,2,CS
5,CS-STATE_ART,1369351763355201542,7,4,-0.15994690774123857,CS-STATE_ART-SCSA_PLUS_V3,1,-0.14972102647628982,CS-STATE_ART,6,CS
5,CS-STATE_ART,1369438777127624709,8,4,-0.16065420218775184,CS-STATE_ART-SCSA_PLUS_V3,6,-1.3890144260200192,CS-STATE_ART,2,CS
5,CS-STATE_ART,1369611245616250880,9,5,-0.1617706840021739,CS-STATE_ART-SCSA_PLUS_V3,3,-0.8610935116277678,CS-STATE_ART,6,CS
5,CS-STATE_ART,1369336610681159680,10,5,-0.16234947741853117,CS-STATE_ART-SCSA_PLUS_V3,2,-0.7538626348488545,CS-STATE_ART,8,CS
6,CS-STATE_ART,1204026434739691520,1,5,0.8183232520730329,CS-STATE_ART-SCSA_PLUS_V3,4,0.9646151133363982,CS-STATE_ART,-3,CS
6,CS-STATE_ART,1197158580333535232,2,4,0.27392409303898263,CS-STATE_ART-SCSA_PLUS_V3,3,1.007610693569276,CS-STATE_ART,-1,CS
6,CS-STATE_ART,1219085119971000320,3,3,0.2705565788096393,CS-STATE_ART-SCSA_PLUS_V3,2,1.129077222369646,CS-STATE_ART,1,CS
6,CS-STATE_ART,1349775316366090242,4,2,-0.08745331587264027,CS-STATE_ART-SCSA_PLUS_V3,5,0.3437537516785507,CS-STATE_ART,-1,CS
6,CS-STATE_ART,1340053176150614025,5,4,-0.15715122826246047,CS-STATE_ART-SCSA_PLUS_V3,1,1.7120618427840617,CS-STATE_ART,4,CS
6,CS-STATE_ART,1368199950169997314,6,5,-0.16002182462411974,CS-STATE_ART-SCSA_PLUS_V3,9,-1.0411986555665396,CS-STATE_ART,-3,CS
6,CS-STATE_ART,1369559926629167104,7,5,-0.16060631859380387,CS-STATE_ART-SCSA_PLUS_V3,8,-0.996835101299508,CS-STATE_ART,-1,CS
6,CS-STATE_ART,1369418972509179912,8,3,-0.16167400772609392,CS-STATE_ART-SCSA_PLUS_V3,6,0.11200370094532691,CS-STATE_ART,2,CS
6,CS-STATE_ART,1339894034781880323,9,5,-0.1617049645081019,CS-STATE_ART-SCSA_PLUS_V3,7,-0.9009939118302566,CS-STATE_ART,2,CS
6,CS-STATE_ART,1369586848163586051,10,2,-0.1617592895292476,CS-STATE_ART-SCSA_PLUS_V3,10,-1.649828587018565,CS-STATE_ART,0,CS
7,CS-STATE_ART,1367862841907294209,1,4,-0.010198789245847651,CS-STATE_ART-SCSA_PLUS_V3,4,0.7518977890871412,CS-STATE_ART,-3,CS
7,CS-STATE_ART,1368487188724350976,2,2,-0.06648540827708722,CS-STATE_ART-SCSA_PLUS_V3,8,0.05034280407520026,CS-STATE_ART,-6,CS
7,CS-STATE_ART,1368632782042333188,3,4,-0.09518127287118457,CS-STATE_ART-SCSA_PLUS_V3,1,3.6979185437235165,CS-STATE_ART,2,CS
7,CS-STATE_ART,1368501683219693570,4,3,-0.13797545345684709,CS-STATE_ART-SCSA_PLUS_V3,5,0.6838604334919682,CS-STATE_ART,-1,CS
7,CS-STATE_ART,1368174374247923712,5,3,-0.13905178307306104,CS-STATE_ART-SCSA_PLUS_V3,9,-1.7869251171427254,CS-STATE_ART,-4,CS
7,CS-STATE_ART,1369087867939659782,6,3,-0.14349738680864121,CS-STATE_ART-SCSA_PLUS_V3,6,0.44082105491621415,CS-STATE_ART,0,CS
7,CS-STATE_ART,1368519774955798529,7,4,-0.151369265812557,CS-STATE_ART-SCSA_PLUS_V3,3,1.03380092451203,CS-STATE_ART,4,CS
7,CS-STATE_ART,1368234120082554894,8,2,-0.15778443897096378,CS-STATE_ART-SCSA_PLUS_V3,2,1.2221980179903191,CS-STATE_ART,6,CS
7,CS-STATE_ART,1368216046616768513,9,4,-0.16177165721250822,CS-STATE_ART-SCSA_PLUS_V3,7,0.29269151453257164,CS-STATE_ART,2,CS
7,CS-STATE_ART,1364237278516830212,10,5,-0.16177981299460498,CS-STATE_ART-SCSA_PLUS_V3,10,-2.4758479532666846,CS-STATE_ART,0,CS
8,CS-STATE_ART,1322209256611852294,1,5,9.605111974510496,CS-STATE_ART-SCSA_PLUS_V3,1,16.47195591579364,CS-STATE_ART,0,CS
8,CS-STATE_ART,1354658220585922565,2,4,3.9825833742471706,CS-STATE_ART-SCSA_PLUS_V3,2,8.971915462706788,CS-STATE_ART,0,CS
8,CS-STATE_ART,1334724211689074688,3,5,2.6932319277629166,CS-STATE_ART-SCSA_PLUS_V3,3,5.430779848719928,CS-STATE_ART,0,CS
8,CS-STATE_ART,1316909183225286657,4,5,0.819967714372644,CS-STATE_ART-SCSA_PLUS_V3,5,2.6523770218620704,CS-STATE_ART,-1,CS
8,CS-STATE_ART,1318996052049973248,5,4,0.5419721755296094,CS-STATE_ART-SCSA_PLUS_V3,9,-0.06480098275687698,CS-STATE_ART,-4,CS
8,CS-STATE_ART,1290389884927000582,6,5,0.218555436212838,CS-STATE_ART-SCSA_PLUS_V3,6,1.4960332191364811,CS-STATE_ART,0,CS
8,CS-STATE_ART,1268243264156524544,7,4,0.19261143545637258,CS-STATE_ART-SCSA_PLUS_V3,4,3.9045236499665807,CS-STATE_ART,3,CS
8,CS-STATE_ART,1365178104310763520,8,4,-0.09382928418237832,CS-STATE_ART-SCSA_PLUS_V3,8,0.3028220403772718,CS-STATE_ART,0,CS
8,CS-STATE_ART,1363674987626856448,9,3,-0.12469212438349081,CS-STATE_ART-SCSA_PLUS_V3,7,1.2737045904905002,CS-STATE_ART,2,CS
8,CS-STATE_ART,1334706123971162115,10,2,-0.1320757840737022,CS-STATE_ART-SCSA_PLUS_V3,10,-0.47847121446422775,CS-STATE_ART,0,CS
9,CS-STATE_ART,1164279406057201665,1,1,1.2984011746481625,CS-STATE_ART-SCSA_PLUS_V3,2,2.092744109961586,CS-STATE_ART,-1,CS
9,CS-STATE_ART,1361732521428275201,2,1,0.21481232770977093,CS-STATE_ART-SCSA_PLUS_V3,5,0.43809943791477696,CS-STATE_ART,-3,CS
9,CS-STATE_ART,1351540224560668673,3,3,-0.05053883575619143,CS-STATE_ART-SCSA_PLUS_V3,7,-0.049604172137683235,CS-STATE_ART,-4,CS
9,CS-STATE_ART,1319321276171759617,4,5,-0.062126355000262125,CS-STATE_ART-SCSA_PLUS_V3,9,-1.6176735915961549,CS-STATE_ART,-5,CS
9,CS-STATE_ART,1312391963241398272,5,4,-0.12680549572685162,CS-STATE_ART-SCSA_PLUS_V3,10,-1.82754772533641,CS-STATE_ART,-5,CS
9,CS-STATE_ART,1263620338790944769,6,4,-0.13248377963946267,CS-STATE_ART-SCSA_PLUS_V3,4,0.7314203954372503,CS-STATE_ART,2,CS
9,CS-STATE_ART,1330972658612150272,7,5,-0.14076790308797146,CS-STATE_ART-SCSA_PLUS_V3,8,-0.05768804017319247,CS-STATE_ART,-1,CS
9,CS-STATE_ART,1338573100921794560,8,4,-0.15080834640034618,CS-STATE_ART-SCSA_PLUS_V3,6,-0.03290779652325281,CS-STATE_ART,2,CS
9,CS-STATE_ART,1333878541398798338,9,5,-0.1508219774464205,CS-STATE_ART-SCSA_PLUS_V3,1,3.2857977023900284,CS-STATE_ART,8,CS
9,CS-STATE_ART,1327308553418272768,10,3,-0.1533296978909383,CS-STATE_ART-SCSA_PLUS_V3,3,1.48216097281671,CS-STATE_ART,7,CS
10,CS-STATE_ART,1337102280059834370,1,4,0.1008281502107142,CS-STATE_ART-SCSA_PLUS_V3,8,-0.7034960145974156,CS-STATE_ART,-7,CS
10,CS-STATE_ART,1350865539091066881,2,5,-0.005165996965306128,CS-STATE_ART-SCSA_PLUS_V3,5,0.08937396373738687,CS-STATE_ART,-3,CS
10,CS-STATE_ART,1367862841907294209,3,4,-0.010198789245847651,CS-STATE_ART-SCSA_PLUS_V3,3,0.7518977890871412,CS-STATE_ART,0,CS
10,CS-STATE_ART,1351594764056088577,4,5,-0.0967575524042348,CS-STATE_ART-SCSA_PLUS_V3,10,-1.9889018031320713,CS-STATE_ART,-6,CS
10,CS-STATE_ART,1320726746329743363,5,5,-0.11256368741400277,CS-STATE_ART-SCSA_PLUS_V3,1,1.7804589854524047,CS-STATE_ART,4,CS
10,CS-STATE_ART,1365731424322478084,6,5,-0.13290347402706248,CS-STATE_ART-SCSA_PLUS_V3,9,-0.9432789972351524,CS-STATE_ART,-3,CS
10,CS-STATE_ART,1330948472992776193,7,5,-0.14023334237759844,CS-STATE_ART-SCSA_PLUS_V3,7,-0.23831313790385283,CS-STATE_ART,0,CS
10,CS-STATE_ART,1369087867939659782,8,5,-0.14349738680864121,CS-STATE_ART-SCSA_PLUS_V3,4,0.44082105491621415,CS-STATE_ART,4,CS
10,CS-STATE_ART,1368234120082554894,9,5,-0.15778443897096378,CS-STATE_ART-SCSA_PLUS_V3,2,1.2221980179903191,CS-STATE_ART,7,CS
10,CS-STATE_ART,1352017720578105346,10,4,-0.16141779242611498,CS-STATE_ART-SCSA_PLUS_V3,6,0.018479665777440177,CS-STATE_ART,4,CS
11,CS-STATE_ART,1358058477785120769,1,1,12.899278738410155,CS-STATE_ART-SCSA_PLUS_V3,1,21.322423159682934,CS-STATE_ART,0,CS
11,CS-STATE_ART,1354658220585922565,2,1,3.9825833742471706,CS-STATE_ART-SCSA_PLUS_V3,2,8.971915462706788,CS-STATE_ART,0,CS
11,CS-STATE_ART,1334724211689074688,3,1,2.6932319277629166,CS-STATE_ART-SCSA_PLUS_V3,3,5.430779848719928,CS-STATE_ART,0,CS
11,CS-STATE_ART,1316909183225286657,4,5,0.819967714372644,CS-STATE_ART-SCSA_PLUS_V3,4,2.6523770218620704,CS-STATE_ART,0,CS
11,CS-STATE_ART,1290389884927000582,5,5,0.218555436212838,CS-STATE_ART-SCSA_PLUS_V3,7,1.4960332191364811,CS-STATE_ART,-2,CS
11,CS-STATE_ART,1362769948691472385,6,5,0.016046697743208358,CS-STATE_ART-SCSA_PLUS_V3,6,1.6321386945388334,CS-STATE_ART,0,CS
11,CS-STATE_ART,1352347607855726594,7,5,-0.04657510680934314,CS-STATE_ART-SCSA_PLUS_V3,9,0.4553133212132738,CS-STATE_ART,-2,CS
11,CS-STATE_ART,1310693744056950787,8,5,-0.04808611318552288,CS-STATE_ART-SCSA_PLUS_V3,8,1.0749099230611336,CS-STATE_ART,0,CS
11,CS-STATE_ART,1349370619616378880,9,5,-0.05408371084274118,CS-STATE_ART-SCSA_PLUS_V3,5,1.8296502329627853,CS-STATE_ART,4,CS
11,CS-STATE_ART,1319321276171759617,10,5,-0.062126355000262125,CS-STATE_ART-SCSA_PLUS_V3,10,-1.6176735915961549,CS-STATE_ART,0,CS
12,CS-STATE_ART,1344852533122981888,1,5,2.138431590824769,CS-STATE_ART-SCSA_PLUS_V3,1,4.409626246559384,CS-STATE_ART,0,CS
12,CS-STATE_ART,1331282297014743042,2,5,0.1547804791812662,CS-STATE_ART-SCSA_PLUS_V3,2,2.50578033452451,CS-STATE_ART,0,CS
12,CS-STATE_ART,1369832253816246274,3,5,-0.057220266127927466,CS-STATE_ART-SCSA_PLUS_V3,6,0.8283881253530455,CS-STATE_ART,-3,CS
12,CS-STATE_ART,1366121589478154243,4,5,-0.09234531722239857,CS-STATE_ART-SCSA_PLUS_V3,5,1.2889858962019534,CS-STATE_ART,-1,CS
12,CS-STATE_ART,1366380504736534529,5,3,-0.1406106114477888,CS-STATE_ART-SCSA_PLUS_V3,9,-0.6392436616745011,CS-STATE_ART,-4,CS
12,CS-STATE_ART,1359370632350208003,6,2,-0.143001609551199,CS-STATE_ART-SCSA_PLUS_V3,7,0.7320538072221882,CS-STATE_ART,-1,CS
12,CS-STATE_ART,1358529006967033856,7,3,-0.1523863246239296,CS-STATE_ART-SCSA_PLUS_V3,4,1.834635687950139,CS-STATE_ART,3,CS
12,CS-STATE_ART,1336435104172765184,8,3,-0.15434477676402428,CS-STATE_ART-SCSA_PLUS_V3,10,-1.6950548191149906,CS-STATE_ART,-2,CS
12,CS-STATE_ART,1370069387974119426,9,5,-0.16253406132356968,CS-STATE_ART-SCSA_PLUS_V3,3,2.145632009743459,CS-STATE_ART,6,CS
12,CS-STATE_ART,1359319030587293696,10,3,-0.16271022568248358,CS-STATE_ART-SCSA_PLUS_V3,8,0.5051888959182189,CS-STATE_ART,2,CS
13,CS-STATE_ART,1350865539091066881,1,3,-0.005165996965306128,CS-STATE_ART-SCSA_PLUS_V3,2,0.08937396373738687,CS-STATE_ART,-1,CS
13,CS-STATE_ART,1351594764056088577,2,3,-0.0967575524042348,CS-STATE_ART-SCSA_PLUS_V3,10,-1.9889018031320713,CS-STATE_ART,-8,CS
13,CS-STATE_ART,1358898413136396288,3,4,-0.12777869104481576,CS-STATE_ART-SCSA_PLUS_V3,9,-1.310758717959117,CS-STATE_ART,-6,CS
13,CS-STATE_ART,1365731424322478084,4,5,-0.13290347402706248,CS-STATE_ART-SCSA_PLUS_V3,7,-0.9432789972351524,CS-STATE_ART,-3,CS
13,CS-STATE_ART,1330948472992776193,5,5,-0.14023334237759844,CS-STATE_ART-SCSA_PLUS_V3,6,-0.23831313790385283,CS-STATE_ART,-1,CS
13,CS-STATE_ART,1369087867939659782,6,3,-0.14349738680864121,CS-STATE_ART-SCSA_PLUS_V3,1,0.44082105491621415,CS-STATE_ART,5,CS
13,CS-STATE_ART,1337104278398382087,7,5,-0.1544084644048266,CS-STATE_ART-SCSA_PLUS_V3,8,-1.0903740607577972,CS-STATE_ART,-1,CS
13,CS-STATE_ART,1352017720578105346,8,1,-0.16141779242611498,CS-STATE_ART-SCSA_PLUS_V3,3,0.018479665777440177,CS-STATE_ART,5,CS
13,CS-STATE_ART,1362902698585071617,9,5,-0.1624389310246469,CS-STATE_ART-SCSA_PLUS_V3,4,-0.04493230657032361,CS-STATE_ART,5,CS
13,CS-STATE_ART,1363172378843389952,10,2,-0.16281305126203027,CS-STATE_ART-SCSA_PLUS_V3,5,-0.0814340873216249,CS-STATE_ART,5,CS
15,CS-STATE_ART,1365788765957083149,1,3,-0.15142249776715946,CS-STATE_ART-SCSA_PLUS_V3,9,-0.5364911696774955,CS-STATE_ART,-8,CS
15,CS-STATE_ART,1258809129218564098,2,3,-0.15228008525506223,CS-STATE_ART-SCSA_PLUS_V3,6,0.18145089044641313,CS-STATE_ART,-4,CS
15,CS-STATE_ART,1330905143416659975,3,4,-0.15642287793921825,CS-STATE_ART-SCSA_PLUS_V3,4,0.5662741965180631,CS-STATE_ART,-1,CS
15,CS-STATE_ART,1351560050725294082,4,2,-0.15780988452508946,CS-STATE_ART-SCSA_PLUS_V3,10,-1.3293767378412493,CS-STATE_ART,-6,CS
15,CS-STATE_ART,1331266330176196608,5,3,-0.15901542440233074,CS-STATE_ART-SCSA_PLUS_V3,8,-0.47098055842435105,CS-STATE_ART,-3,CS
15,CS-STATE_ART,1301536924067393537,6,2,-0.15963867001225732,CS-STATE_ART-SCSA_PLUS_V3,7,-0.33176915731033685,CS-STATE_ART,-1,CS
15,CS-STATE_ART,1355549351603531783,7,5,-0.15971487755366368,CS-STATE_ART-SCSA_PLUS_V3,1,1.9301670183690212,CS-STATE_ART,6,CS
15,CS-STATE_ART,1303727847966674944,8,2,-0.161478002457324,CS-STATE_ART-SCSA_PLUS_V3,3,0.8393065535589003,CS-STATE_ART,5,CS
15,CS-STATE_ART,1362920758872133634,9,3,-0.16240523214715646,CS-STATE_ART-SCSA_PLUS_V3,5,0.20478586527450324,CS-STATE_ART,4,CS
15,CS-STATE_ART,1354353736580124673,10,4,-0.16268230311495263,CS-STATE_ART-SCSA_PLUS_V3,2,1.70434914464402,CS-STATE_ART,8,CS
16,CS-STATE_ART,1368447074019270656,1,4,0.21348212490528246,CS-STATE_ART-SCSA_PLUS_V3,2,0.5400842681307796,CS-STATE_ART,-1,CS
16,CS-STATE_ART,1346143996431646720,2,4,-0.10307257314016796,CS-STATE_ART-SCSA_PLUS_V3,6,-1.0140158970219513,CS-STATE_ART,-4,CS
16,CS-STATE_ART,1271896411257241600,3,1,-0.13929618616579037,CS-STATE_ART-SCSA_PLUS_V3,7,-1.227165841318201,CS-STATE_ART,-4,CS
16,CS-STATE_ART,1275840045761441792,4,1,-0.15011509197650277,CS-STATE_ART-SCSA_PLUS_V3,9,-1.6026617507554786,CS-STATE_ART,-5,CS
16,CS-STATE_ART,1326554237053054977,5,1,-0.15242225660286324,CS-STATE_ART-SCSA_PLUS_V3,3,0.3436023265834008,CS-STATE_ART,2,CS
16,CS-STATE_ART,1352019602151100416,6,1,-0.1535082804934826,CS-STATE_ART-SCSA_PLUS_V3,4,-0.041530658163773534,CS-STATE_ART,2,CS
16,CS-STATE_ART,1318907390922788866,7,1,-0.15861320480290578,CS-STATE_ART-SCSA_PLUS_V3,8,-1.4933565589595792,CS-STATE_ART,-1,CS
16,CS-STATE_ART,1173620799997186051,8,1,-0.1597261169597225,CS-STATE_ART-SCSA_PLUS_V3,10,-1.7797446701154462,CS-STATE_ART,-2,CS
16,CS-STATE_ART,1316239353505480704,9,1,-0.16069548416732543,CS-STATE_ART-SCSA_PLUS_V3,5,-0.5240388879530091,CS-STATE_ART,4,CS
16,CS-STATE_ART,1317201419384975365,10,1,-0.16215593056252256,CS-STATE_ART-SCSA_PLUS_V3,1,0.8969041302176323,CS-STATE_ART,9,CS
17,CS-STATE_ART,1320374052847013893,1,5,-0.15246703757568872,CS-STATE_ART-SCSA_PLUS_V3,4,1.0597377313618765,CS-STATE_ART,-3,CS
17,CS-STATE_ART,1366743775192752129,2,4,-0.15418252146818615,CS-STATE_ART-SCSA_PLUS_V3,6,0.6431909138065758,CS-STATE_ART,-4,CS
17,CS-STATE_ART,1357403552470212608,3,5,-0.154725814896896,CS-STATE_ART-SCSA_PLUS_V3,8,-0.7538919255228869,CS-STATE_ART,-5,CS
17,CS-STATE_ART,1334527822971490308,4,5,-0.1558479365995145,CS-STATE_ART-SCSA_PLUS_V3,10,-2.437090217438214,CS-STATE_ART,-6,CS
17,CS-STATE_ART,1350151000267632641,5,5,-0.15837501280805655,CS-STATE_ART-SCSA_PLUS_V3,7,0.15979674502828184,CS-STATE_ART,-2,CS
17,CS-STATE_ART,1364970509700595717,6,5,-0.15904355455907218,CS-STATE_ART-SCSA_PLUS_V3,2,1.2651733031332826,CS-STATE_ART,4,CS
17,CS-STATE_ART,1330058761323614209,7,5,-0.15991786726441112,CS-STATE_ART-SCSA_PLUS_V3,3,1.2539361882006026,CS-STATE_ART,4,CS
17,CS-STATE_ART,1358772405536194562,8,5,-0.1602894410086965,CS-STATE_ART-SCSA_PLUS_V3,5,0.6915618350580122,CS-STATE_ART,3,CS
17,CS-STATE_ART,1336739324658929667,9,5,-0.1610990855045166,CS-STATE_ART-SCSA_PLUS_V3,9,-1.5791204850656633,CS-STATE_ART,0,CS
17,CS-STATE_ART,1063403538636816385,10,5,-0.16292409473953443,CS-STATE_ART-SCSA_PLUS_V3,1,1.6902703636328225,CS-STATE_ART,9,CS
18,CS-STATE_ART,1340325978170646535,1,3,0.2648478762802137,CS-STATE_ART-SCSA_PLUS_V3,3,0.5159470106866301,CS-STATE_ART,-2,CS
18,CS-STATE_ART,1327053570794008577,2,2,0.02525259212368395,CS-STATE_ART-SCSA_PLUS_V3,6,0.05815203304897371,CS-STATE_ART,-4,CS
18,CS-STATE_ART,1366528818454822914,3,3,-0.011053796940822603,CS-STATE_ART-SCSA_PLUS_V3,5,0.15986205209806212,CS-STATE_ART,-2,CS
18,CS-STATE_ART,1330556651716243456,4,3,-0.058977475860808766,CS-STATE_ART-SCSA_PLUS_V3,4,0.3087403574326251,CS-STATE_ART,0,CS
18,CS-STATE_ART,1354527098354819077,5,1,-0.13512366257040717,CS-STATE_ART-SCSA_PLUS_V3,7,0.03166026118839116,CS-STATE_ART,-2,CS
18,CS-STATE_ART,1337819421973344256,6,2,-0.14752522715307023,CS-STATE_ART-SCSA_PLUS_V3,10,-1.1843997339929677,CS-STATE_ART,-4,CS
18,CS-STATE_ART,1359592867380031494,7,1,-0.14867146841379375,CS-STATE_ART-SCSA_PLUS_V3,2,0.5934781907825948,CS-STATE_ART,5,CS
18,CS-STATE_ART,1339195127986794498,8,4,-0.16226000082959244,CS-STATE_ART-SCSA_PLUS_V3,9,-0.48163033371823305,CS-STATE_ART,-1,CS
18,CS-STATE_ART,1362475666504040451,9,1,-0.1628903113961111,CS-STATE_ART-SCSA_PLUS_V3,8,-0.184717179638866,CS-STATE_ART,1,CS
18,CS-STATE_ART,1339377333728391169,10,4,-0.1630706885071806,CS-STATE_ART-SCSA_PLUS_V3,1,1.593280354323592,CS-STATE_ART,9,CS
19,CS-STATE_ART,1368697794417065992,1,3,-0.08735036234877963,CS-STATE_ART-SCSA_PLUS_V3,1,-0.24366994373772016,CS-STATE_ART,0,CS
19,CS-STATE_ART,1369425009303822344,2,3,-0.1397998831823555,CS-STATE_ART-SCSA_PLUS_V3,8,-1.8615104917929264,CS-STATE_ART,-6,CS
19,CS-STATE_ART,1369266567423397891,3,3,-0.1471952625162108,CS-STATE_ART-SCSA_PLUS_V3,2,-0.6112697821954519,CS-STATE_ART,1,CS
19,CS-STATE_ART,1369469059427893249,4,3,-0.154880934390866,CS-STATE_ART-SCSA_PLUS_V3,9,-2.4370766399185273,CS-STATE_ART,-5,CS
19,CS-STATE_ART,1369189230489001991,5,3,-0.15780842021954625,CS-STATE_ART-SCSA_PLUS_V3,3,-0.7343556332921634,CS-STATE_ART,2,CS
19,CS-STATE_ART,1369596898127077379,6,3,-0.1604663579495648,CS-STATE_ART-SCSA_PLUS_V3,4,-0.9032838867542456,CS-STATE_ART,2,CS
19,CS-STATE_ART,1369424518092120064,7,3,-0.16048601353450287,CS-STATE_ART-SCSA_PLUS_V3,5,-1.1314353086549862,CS-STATE_ART,2,CS
19,CS-STATE_ART,1369569992732250114,8,3,-0.16049760698956442,CS-STATE_ART-SCSA_PLUS_V3,7,-1.5242043360587365,CS-STATE_ART,1,CS
19,CS-STATE_ART,1369617901678964736,9,4,-0.1608433136342031,CS-STATE_ART-SCSA_PLUS_V3,10,-2.546188348007645,CS-STATE_ART,-1,CS
19,CS-STATE_ART,1369559628183445504,10,3,-0.16179128389032052,CS-STATE_ART-SCSA_PLUS_V3,6,-1.256732762674072,CS-STATE_ART,4,CS
20,CS-STATE_ART,1368950916024532995,1,2,-0.05570508542801794,CS-STATE_ART-SCSA_PLUS_V3,2,1.104533263670755,CS-STATE_ART,-1,CS
20,CS-STATE_ART,1369415901964034052,2,3,-0.12399063932021115,CS-STATE_ART-SCSA_PLUS_V3,8,-0.9666172786943253,CS-STATE_ART,-6,CS
20,CS-STATE_ART,1369146187358539781,3,5,-0.15712593573223393,CS-STATE_ART-SCSA_PLUS_V3,4,0.5077481216397282,CS-STATE_ART,-1,CS
20,CS-STATE_ART,1368272500086476805,4,2,-0.16031521361767342,CS-STATE_ART-SCSA_PLUS_V3,1,2.242145428247883,CS-STATE_ART,3,CS
20,CS-STATE_ART,1368276753244913665,5,2,-0.16068674050766296,CS-STATE_ART-SCSA_PLUS_V3,5,0.1978715620479297,CS-STATE_ART,0,CS
20,CS-STATE_ART,1369112711032881153,6,3,-0.16091447546896023,CS-STATE_ART-SCSA_PLUS_V3,7,-0.2020117690537346,CS-STATE_ART,-1,CS
