source_type,source_id,mentioned_user_id
news,1369414843720208384,1191452038539948037
news,1369135857110638592,750751206427860992
news,421376352319983617,66119183
news,1337106387751620613,189258194
news,1337106387751620613,140943126
news,1359946667429093378,309870370
news,1359946667429093378,270193608
news,1340930237819924480,16573941
news,1363671397575266308,17074714
news,1365020984802217996,756503993313062912
news,1355577264512008192,30782495
news,1339201502443941888,1217460997230923777
news,1367522051762757632,582519519
news,1366605872718245891,830821773260255235
news,1366205703392665603,1365707141693272068
news,1350629002302550016,19397785
news,1350629002302550016,182161200
news,1368740848913973255,3253032999
news,1366833538985721860,586032653
news,1365710371206488066,750751206427860992
news,1369148238138208257,2728503664
news,1369148238138208257,30409200
news,1368116399097344003,16826808
news,1368453072666521600,732027915894824960
news,1313580109727584256,30254174
news,1369101047826841604,3266641609
news,1369418368554569728,20691338
news,1361692398867402752,2457341864
news,1242185573193768960,19424554
news,1242185573193768960,327071621
news,1350632339206901761,1276658026519212032
news,1369104826869506049,30409200
news,1369104826869506049,191938982
news,1325114525104758784,46693603
news,1356256641814065162,946372675
news,1364632186884939780,35623
news,1368080635655450627,408682424
news,1368080635655450627,16483747
news,1368080635655450627,4834580908
news,1368080635655450627,33561428
news,1368080635655450627,321738111
news,1368080635655450627,14642331
news,1368080635655450627,18710797
news,1367949455262060544,26149295
news,1367949455262060544,1527806202
news,1367949455262060544,952921795316912133
news,1367949455262060544,1333467482
news,1288988861092245505,2590370142
news,1288988861092245505,3035016670
news,1288988861092245505,1191025490846535680
news,1336324934688116743,16573941
news,1332420899471990786,582519519
news,1253009440107720704,808404527305072640
news,1369609984468783107,14173315
news,1368217898095964166,1683359833
news,1291862297665626112,17602896
news,1327398719789150214,2724857222
news,1327398719789150214,2893511188
news,1317811466339221509,30084011
news,1317811466339221509,2573741401
news,1345706642080493568,407952890
news,1345706642080493568,365311325
news,1228653223269076992,516464106
news,1358213026541834240,1062738433716686848
news,1264644362731913216,131014117
news,1264644362731913216,1206232532
news,1269780932891774976,19932404
news,1269780932891774976,8775672
news,1366899538502426633,57516454
news,1335107635767439361,1307157866122420224
news,1359267423346716677,1299869516478939144
news,1330308453508800527,9697732
news,1179754999171047425,2266135711
news,1179754999171047425,2285891131
news,1353755766625234944,144021690
news,1353755766625234944,1110599102415421441
news,1353755766625234944,15981505
news,1242106541999783936,50009088
news,1242106541999783936,1169940002
news,1242106541999783936,38710385
news,1242106541999783936,117098264
news,1242106541999783936,707851135407759360
news,1242106541999783936,38150370
news,1242106541999783936,19596687
news,1242106541999783936,1402793083
news,1242106541999783936,39742366
news,1242106541999783936,879240896373555200
news,1242106541999783936,1510714765
news,1242106541999783936,16064783
news,1242106541999783936,614884262
news,1242106541999783936,910955136599642112
news,1242106541999783936,1289567960
news,1242106541999783936,40221869
news,1242106541999783936,27398939
news,1242106541999783936,810802183
news,1242106541999783936,53125420
news,1327954760251662337,26235265
news,1362360519626227713,883971544439037952
news,1362360519626227713,1233735647069966336
news,1362360519626227713,16240253
news,1362360519626227713,337884384
news,1362360519626227713,28593358
news,1362360519626227713,19977449
news,1362360519626227713,1290587544330043394
news,1362360519626227713,22169773
news,1362360519626227713,303277118
news,1308393354120421376,2873763009
news,1308393354120421376,169248299
news,1308393354120421376,1464295423
news,1308393354120421376,426488154
news,1241401189721350145,69008563
news,1241401189721350145,950695925521018880
news,1241401189721350145,1299688519594586113
news,1241401189721350145,1214181376536141830
news,1328417466272321537,69008563
news,1328417466272321537,36042554
news,1340409077751566338,108247668
news,1340409077751566338,354198516
news,1340409077751566338,487468351
news,1167050866521780224,60505763
news,1350843455128399879,321021481
news,1350843455128399879,872351839232155649
news,1350843455128399879,798219859809234944
news,1350843455128399879,22169773
news,1334044250942676993,516464106
news,1334044250942676993,394892872
news,1234157609395146753,274243898
news,1234157609395146753,138545976
news,1234157609395146753,22894572
news,1234157609395146753,40048432
news,1367971795790397440,19457137
news,1367971795790397440,313925523
news,1367971795790397440,21302878
news,1369482917248970754,28785486
news,1368340015001042945,343041182
news,1367500677002452992,3001704118
news,1367500677002452992,368835879
news,1299377724415500293,430197021
news,1367487878259957765,33248475
news,1369321844449361921,60959527
news,1369460712054153219,1636520550
news,1369489233153515523,210274185
news,1322257618178609153,485580818
news,1322257618178609153,280414653
news,1322257618178609153,857200850250461184
news,1322257618178609153,333568300
news,1322257618178609153,89483276
news,1322257618178609153,481093426
news,1322257618178609153,951147732223356929
news,1322257618178609153,16238220
news,1322257618178609153,103005050
news,1369297616245231638,1312022806947926017
news,1369297616245231638,349083462
news,1369297616245231638,50771580
news,1369297616245231638,25268540
news,1369297616245231638,106061923
news,1369297616245231638,262194542
news,1369297616245231638,866215616
news,1369054744786989056,183747754
news,1369054744786989056,20680079
news,1369054744786989056,16946023
news,1369054744786989056,70707518
news,1368610152081985537,89750624
news,1368610152081985537,77632649
news,1368610152081985537,25251117
news,1368610152081985537,1208314404
news,1368610152081985537,866215616
news,1368610152081985537,288705520
news,1322257265496334336,485580818
news,1322257265496334336,280414653
news,1322257265496334336,857200850250461184
news,1322257265496334336,89483276
news,1322257265496334336,333568300
news,1322257265496334336,315982296
news,1322257265496334336,481093426
news,1322257265496334336,16238220
news,1322257265496334336,103005050
news,1294355303329341442,2815750198
news,1294355303329341442,45520770
news,1294355303329341442,118685634
news,1294355303329341442,37650988
news,1294355303329341442,183747754
news,1325738196374876161,280414653
news,1325738196374876161,239427916
news,1325738196374876161,347968546
news,1325738196374876161,114422199
news,1299756201509613568,27847134
news,1299756201509613568,153403071
news,1299756201509613568,19365839
news,1363181398908141579,89483276
news,1363181398908141579,455979955
news,1363181398908141579,1360878978211475458
news,1368271872002035713,627363601
news,1368271872002035713,866215616
news,1368271872002035713,70707518
news,1368177229285502976,1913993563
news,1368177229285502976,39836421
news,1368177229285502976,139826597
news,1347166067995660290,21066778
news,1347166067995660290,102753176
news,1369367452661014538,77161650
news,1369367452661014538,21417049
news,1368494502336475136,15383064
news,1368494502336475136,160865835
news,1368494502336475136,866215616
news,1368494502336475136,40210910
news,1325498916847153153,3097165264
news,1357749874645749765,1080924673758527489
news,1320101239363809280,246677188
news,1310279026741841922,370153877
news,1301614505823141888,371447090
news,1301614505823141888,20629110
news,1301614505823141888,1134552730146500608
news,1301614505823141888,378677314
news,1187825368067117057,131902103
news,1187825368067117057,2805156282
news,1187825368067117057,35631163
news,1187825368067117057,95115126
news,1187825368067117057,578464594
news,1187825368067117057,2511420397
news,1187825368067117057,213089561
news,1306044998408904704,309366491
news,1259322582949679104,15262454
news,1259322582949679104,941315324149927937
news,1368669282452840452,822810106823774209
news,1368669282452840452,106322069
news,1316050559518949376,477213534
news,1183046883347841024,1252308946339033088
news,1183046883347841024,91177692
news,1184552999428866048,69912252
news,1368939918727278599,840658585885560833
news,1342500356316667904,985916593065476096
news,1368747076528578560,932036367588130816
news,1327280720084164608,261171056
news,1369056709117808640,1251585615264542722
news,1368652673935933450,23544268
news,1368652673935933450,750751206427860992
news,1369040473008996353,408378958
news,1369025685893738496,937499232
news,1369025685893738496,29546945
news,1369025685893738496,1636590253
news,1368239051979943936,1227725047369887744
news,1368561876972494852,80096621
news,1366458502986694658,956049644177494017
news,1366458502986694658,763109683238363136
news,1367212776641359872,48903189
news,1367212776641359872,2150327072
news,1367243228701892609,290774297
news,1369459006129930241,992554666830454784
news,1366827740175896578,37979530
news,1366827740175896578,1188894653489147904
news,1369050447797907460,1328350296158908417
news,1368976123896336389,33956270
news,1368970511175151620,33956270
news,1368970511175151620,1086001021199872000
news,1368971556320206848,976604963743842304
news,1367212796631416832,1291450703471419392
news,1367212796631416832,2150327072
news,1367548427370786816,1300678026
news,1367837304509915140,161456486
news,1367837304509915140,17220817
news,1367479945686093825,1160657978
news,1367225773166190592,17877730
news,1368607626494308354,296520276
news,1366946573528100864,435497565
news,1367245903472558081,1367322109
news,1251269832122777600,30440025
news,1251269832122777600,52422878
news,1369343726611529728,26074684
news,1299755874915942401,417015148
news,1367288053547626496,39676694
news,1367842722678247427,228469684
news,1346121159134343168,1106170671573463040
news,1346121159134343168,18058052
news,1346121159134343168,432289697
news,1346121159134343168,135650513
news,762025473794867200,637075820
news,1217178366597570560,133663801
news,1217178366597570560,725241657608814592
news,1300884239626522624,2157651508
news,1351483359244005376,238179126
news,1351483359244005376,558572709
news,1351483359244005376,2977314262
news,1351483359244005376,84288520
news,1351483359244005376,288804720
news,1351483359244005376,34613288
news,1351483359244005376,961930212656275456
news,1286599815967776768,3025450914
news,1286599815967776768,19583545
news,1286599815967776768,361111841
news,1247840496569012225,765205531086745600
news,1247840496569012225,1114974258
news,1247840496569012225,379127878
news,1247840496569012225,239098915
news,1247840496569012225,241251394
news,1247840496569012225,46143892
news,764216312134590466,19583545
news,764216312134590466,164716956
news,764216312134590466,75240662
news,1291094964185825281,378751785
news,1296511004063473667,19583545
news,1238211420388569088,558797310
news,1238211420388569088,2719667759
news,1365047360934526982,34613288
news,1365047360934526982,360887604
news,1070275243552489472,602429239
news,1070275243552489472,3322745836
news,1366889537616498688,891450230
news,1366889537616498688,78109015
news,1369090194847186944,1010181
news,1367262209160736770,252482719
news,1342394653887369216,261171056
news,1368760958261268480,2383101684
news,1145785172069146626,1023959908687982593
news,1365693174493151234,89090040
news,1367236148385304576,1070224513046990848
news,1340053869758394370,921878030234079232
news,1368328702002671626,16597562
news,1368328702002671626,309366491
news,1368328702002671626,40592684
news,1366503879983030273,15169907
news,1242146375950675969,14632277
news,1242146375950675969,1106996547944738816
news,1242146375950675969,6488002
news,1242146375950675969,1154023267574919169
news,1359645020974845952,1683598100
news,1354051463190732800,1171155332917321730
news,1341013863110762496,985916593065476096
news,1357058139720478731,1171155332917321730
news,1357670309525131266,4711
news,1369453567367507968,1252732608250707969
news,1369453567367507968,1280588255042449409
news,1369453567367507968,2480319486
news,1368017377036660737,21446729
news,1349371181334474754,1166863355249774592
news,1242251884007534592,14632277
news,1242251884007534592,19424554
news,1242251884007534592,327071621
news,1242143080616087552,14632277
news,1242143080616087552,1106996547944738816
news,1242143080616087552,6488002
news,1242143080616087552,1154023267574919169
news,1357706176864129027,1449296004
news,1357706176864129027,807095
news,1357706176864129027,1124861
news,1358610352313757697,2155530182
news,1358610352313757697,73199937
news,1358615407775649792,811377
news,1336517598029213698,1318203646983757824
news,1336517598029213698,1307432781828374528
news,1369374583598571524,2321175670
news,1198044435163967488,353780675
news,1198044435163967488,1200181894450536449
news,1359935760627953665,1016038458941321216
news,1369442906671616001,20402945
news,1369492359243763717,805133391159066625
news,1369360371006472195,2845351270
news,1355113743504584706,57675653
news,1355113743504584706,19728272
news,1361587149062082561,1095082674383810560
news,1354775320658898944,25345002
news,1356654923870572546,902576832
news,1361600708764700674,69542069
news,1356664797979369475,166963684
news,1356664797979369475,902576832
news,1366587272477306883,12893862
news,1358993966020976640,373955776
news,1364866906658922496,57675653
news,1364866906658922496,19728272
news,1314195121861132288,1696821
news,1359391903838470147,256573194
news,1340975456644939777,73365668
news,1340975456644939777,2850323020
news,1340975456644939777,45777849
news,1340975456644939777,116699912
news,1340975456644939777,40101400
news,1340975456644939777,3100257690
news,1340975456644939777,256569627
news,1308893236723953665,2832973006
news,1321799645652307969,66573775
news,1321799645652307969,322929224
news,1321799645652307969,86089860
news,1321799645652307969,2893511188
news,1321799645652307969,15145732
news,1369299518739595270,1272221747740377088
news,1354966674525597698,44196397
news,1354966674525597698,1269612242783424512
news,1365338873287634950,1152653592542830592
news,1365338873287634950,1340306048582901761
news,1332399472039620612,181948237
news,1332399472039620612,53919756
news,1317126907926773763,14840013
news,1369465541925175296,8839632
news,1369469114620731393,232268199
news,1369589127168073728,137223549
news,1367963978421264385,21258337
news,1367963978421264385,43996908
news,1367963978421264385,22996985
news,1367963978421264385,23176276
news,1329459194601193472,28585586
news,1329459194601193472,852216342514204673
news,1364604015103778820,48144950
news,1364604015103778820,14437914
news,1298277043499462656,8386342
news,1346184604827279360,471741741
news,1369286911391637513,1199306546888544256
news,1363878818100875267,2803191
news,1369552724228980736,60959527
news,1369389341445873676,2303751216
news,1354520696358137868,17778727
news,1354520696358137868,19912819
news,1354520696358137868,12092012
news,1354520696358137868,15058596
news,1354520696358137868,715901816857358336
news,1354520696358137868,833071
news,1354520696358137868,12599552
news,1356255250680864768,2803191
news,1356255250680864768,325583244
news,1356255250680864768,12092012
news,1356255250680864768,179819182
news,1356255250680864768,1029090551814148096
news,1355169402128363523,12092012
news,1355169402128363523,418379573
news,1355169402128363523,2803191
news,1354446870312005635,1703636556
news,1354446870312005635,12092012
news,1354446870312005635,2803191
news,1365767910543691777,58561993
news,1365767910543691777,22330739
news,1334873804582121475,833071
news,1334873804582121475,66780587
news,1312137847378386944,81886977
news,1312137847378386944,74286565
news,1312137847378386944,132178432
news,1356662728111181824,20536157
news,1356662728111181824,33461893
news,1356662728111181824,31171669
news,1329861315624660993,21678051
news,1329861315624660993,1417400503
news,1329861315624660993,12947382
news,1369031455695900677,14231246
news,1369181799029571589,116522353
news,1369045377417162761,116522353
news,1369589858763673606,377949581
news,1369063128269479936,759251
news,1369063128269479936,14515799
news,1354853026545102849,2479152487
news,1331756802078334982,985916593065476096
news,1331756802078334982,426240908
news,1331756802078334982,2923474228
news,1367339191961489408,435497565
news,1367339191961489408,234661277
news,1367307559640571904,435497565
news,1368204280629444611,17461978
news,1368204280629444611,21926454
news,1367318893191196674,190059955
news,1367318893191196674,311623066
news,1369407651914932229,59839012
news,1366894541475696640,22695090
news,1367295348574728194,150367583
news,1367486237574123525,19042958
news,1367616598727614473,2371991585
news,1366848285361717252,2272672902
news,1368236771671162881,760982315841548290
news,1368236771671162881,956169889
news,1368236771671162881,3087039231
news,1368236771671162881,499704164
news,1368236771671162881,1324006941060964353
news,1368236771671162881,278508885
news,1354523590742446080,1123773645250289665
news,1365017631321858052,1295473175145390083
news,1307137727067029506,74580436
news,1307137727067029506,27147528
news,1212045448812417030,23439801
news,1357083144407552000,1295473175145390083
news,1369403796443570180,2230170215
news,1368844528170500098,840897886971924480
news,1366505349386240005,2329070186
news,1369267106215235589,2813712709
news,1369226708763746305,2478435423
news,1367226152549577157,3001704118
news,1367226152549577157,154586685
news,1367226152549577157,259683667
news,1367112526647934977,4704552148
news,1368637578694524931,1964571728
news,1366854672955240450,907314822328582145
news,1313215942826967040,74580436
news,1313215942826967040,18177126
news,1313215942826967040,907314822328582145
news,1368649404702408707,330253117
news,1368649404702408707,273665871
news,1368649404702408707,256551011
news,1369367467001315336,847238528
news,1369367467001315336,312316105
news,1367822755769573377,343627165
news,1367822755769573377,2396677714
news,1368170081633644548,343627165
news,1368170081633644548,1673820865
