news_id,author_id,social_capital_score,sentiment_enabled
1353719280022343683,337789021,35431.42921960072,False
1360341869478223872,19114743,10171.621454993836,False
1309555054295355394,95955871,958728.6543330087,False
1341035699970011136,2836755090,63687.40629685157,False
1360046105170485249,34507480,11229371.275138821,False
1316844403797889024,238475531,40475.738532110096,False
1310618458925740032,18645813,20396.468435498628,False
1366833859829108738,100220864,260235.25539584973,False
1330164072227094528,337789021,25106.102540834843,False
1351669168987226112,236956880,3233.194559036682,False
1334601400836354048,15155074,18081.404444444444,False
1347589799947984902,18847632,188787.19534711965,False
1333492114408296449,15155074,32928.06222222222,False
1358058477785120769,79293791,26424152.52611491,False
1363238923879653379,55010030,108362.80278703423,False
1086268959492468742,202222127,546.0189274447949,False
1316501262704144384,19373710,588336.7727911882,False
1362769948691472385,236956880,43295.63541085963,False
1327642451427864577,238475531,100449.24770642203,False
1330692631551234050,95955871,462433.9552093476,False
1367500382717546499,23976386,2832.871704745167,False
1364533279261679619,118483749,4171.111111111111,False
1349370619616378880,2836755090,283283.80809595203,False
1361376289475682307,621583,3845.3648648648646,False
1319686215642214401,19373710,534174.7984532458,False
1238490684384071686,297047872,54925.07116714112,False
1352347607855726594,95955871,932529.8305744887,False
1315698359718551552,18645813,19241.043000914913,False
