DiversityScore,SentimentScore,SocialCapitalScore,ReplyCount,RecencyScore,AuthorId,Domains,QuoteCount,RetweetCount,Tokens,Entities,EngagementScore,Urls,ContextScore,LikeCount,ImpressionCount,Id,CreatedAt,Hashtags,Mentions
0.7692307692307693,-0.20319414138793945,4507.603538993519,158,0.5588555829590276,213969309,{'Esportes'},35,245,"{'completely', 'bathroom', 'improving', 'postponement', 'stagecoach', 'approximately', 'substantiate', 'thymine', 'noneffervescent', 'along'}",{'Fórmula 1'},7810,,0,7372,0,1351283213403095045,2021-01-18T21:39:58.0000000+00:00,,
1,-0.23895955085754395,7981.392469926696,177,0.557944012716559,213969309,{'Esportes'},31,259,"{'unbelievable', 'pureness'}",{'Fórmula 1'},14043,,0,13576,0,1328417466272321537,2020-11-16T19:19:39.0000000+00:00,,"{'36042554', '69008563'}"
1,-0.17485371232032776,1263.321982736115,10,0.5584140544176422,353786894,{'Esportes'},1,29,"{'gracias', 'grazie', 'marc'}",{'Fórmula 1'},2229,,0.32555708674977907,2189,0,1340409077751566338,2020-12-19T21:30:02.0000000+00:00,,"{'354198516', '108247668', '487468351'}"
0.8461538461538461,-0.19805333018302917,3238.748392003994,238,0.5528794778641096,93819292,{'Esportes'},44,323,"{'2020', 'succeeder', 'resolution', 'respectfulness', 'advantageously', 'convinced', 'substantiate', 'annunciate', 'notwithstanding', 'merely', 'subspecies'}",{'Fórmula 1'},5523,,0.1119716016520261,4918,0,1167050866521780224,2019-08-29T12:26:23.0000000+00:00,,{'60505763'}
1,-0.14252424240112305,135.24240819931515,1,0.5588374494331935,556260847,{'Esportes'},1,5,"{'substantiate', 'playfulness', 'teammate', 'endorsement', 'workweek'}",{'Fórmula 1'},231,,0,224,0,1350843455128399879,2021-01-17T16:32:31.0000000+00:00,,"{'872351839232155649', '798219859809234944', '22169773', '321021481'}"
0.8,-0.11751234531402588,22400.186823085227,338,0.5581624451326869,353786894,{'Esportes'},474,1141,"{'blueing', 'substantiate', 'thymine', 'falgged'}",{'Fórmula 1'},38986,,0.20713493384542783,37033,0,1334044250942676993,2020-12-02T07:58:29.0000000+00:00,,"{'394892872', '516464106'}"
1,-0.206045001745224,86.54357676903656,1,0.5547484395701567,214413743,{'Esportes'},0,4,{'affectionateness'},{'Fórmula 1'},150,,0,145,0,1234157609395146753,2020-03-01T16:44:38.0000000+00:00,,"{'138545976', '274243898', '40048432', '22894572'}"
0.9166666666666666,-0.16228970885276794,2495.0502467117753,46,0.559563973925391,68674747,{'Esportes'},8,138,"{'hither', 'eighteen', 'subsequently', 'towboat', 'blackguard', 'advantageously', 'approximately', 'substantiate', 'playfulness', 'former', 'subspecies'}",{'Fórmula 1'},4305,{'https://t.co/tsponrhcwo'},0,4113,0,1367971795790397440,2021-03-05T22:54:26.0000000+00:00,"{'r8g', 'indycar', 'us2021'}","{'313925523', '21302878', '19457137'}"
1,-0.21767941117286682,66.67251826614246,27,0.5596300554608306,28785486,{'Notícias'},2,16,"{'wriggle', 'newfangled', 'employer', 'crossways', 'complicate', 'elaborated', 'industriousness', 'proficient', 'rollout', 'differentiate', 'vaccinum', 'uncollectible'}",{'Do Mundo'},89,{'https://t.co/olynzkxwo6'},0.13679062063121575,44,0,1369482917248970754,2021-03-10T02:59:05.0000000+00:00,,{'28785486'}
1,-0.2182890772819519,11.305729571437125,2,0.5596360172089092,16973333,{'Notícias'},0,1,"{'newfangled', 'cuomo', 'molestation', 'terminated', 'accusation', 'democrat', 'noneffervescent', 'disrespect', 'democratic'}",{'Do Mundo'},8,{'https://t.co/oqb62kxky4'},0.20193016800222308,5,0,1369619151506071561,2021-03-10T12:00:26.0000000+00:00,,
1,-0.19138729572296143,198.6686944166301,41,0.5596300483818136,15012486,{'Notícias'},11,68,"{'connectedness', 'erstwhile', 'substantiate', 'rioting', 'phallus'}",{'Do Mundo'},280,{'https://t.co/dr9oe2jaoc'},0,160,0,1369483145129713665,2021-03-10T03:00:00.0000000+00:00,,
1,-0.15770795941352844,30.36215161056534,5,0.559627867016456,87818409,{'Notícias'},2,8,"{'pandemic', 'characterization', 'visualize'}",{'Do Mundo'},41,{'https://t.co/tkfeg5ndmz'},0.2541730258936733,26,0,1369432600448745472,2021-03-09T23:39:09.0000000+00:00,,
1,-0.13517478108406067,114.25405376413433,5,0.5596349004416568,5988062,{'Notícias'},6,28,"{'reconstruct', 'drastic', 'whoremonger', 'bathroom', 'substantiate', 'hypothecate', 'reconstructive', 'germinate', 'ability', 'soundbox'}",{'Do Mundo'},164,{'https://t.co/bzkit4t1wy'},0.15820314594783766,125,0,1369593103208886276,2021-03-10T10:16:56.0000000+00:00,,
1,-0.22277173399925232,70.0759811966333,3,0.5596141827736182,14293310,{'Notícias'},3,15,"{'pandemic', 'sweetly', 'succeeder'}",{'Do Mundo'},105,{'https://t.co/1bhvfk8c6s'},0.22191970303782263,84,0,1369121138861891587,2021-03-09T03:01:31.0000000+00:00,,
1,-0.19531124830245972,421.52565175251004,153,0.5596281937678549,1367531,{'Notícias'},24,67,"{'2024', 'excursionist', 'pompeo', 'supposition', 'scintillation'}",{'Do Mundo'},679,{'https://t.co/mwprj1zcb2'},0.22447326865220574,435,0,1369440894961786880,2021-03-10T00:12:06.0000000+00:00,,
1,-0.1518409550189972,1623.4716804258505,850,0.55958001576865,1367531,{'Notícias'},105,473,"{'money', 'springiness', 'covid', 'taxpayer', 'liquidator', 'Democratic'}",{'Do Mundo'},2420,{'https://t.co/rrbyafkoic'},0.23241431417212038,992,0,1368340015001042945,2021-03-06T23:17:36.0000000+00:00,,{'343041182'}
1,-0.1994110345840454,134.87158148979782,13,0.5596330996116722,87818409,{'Notícias'},15,63,"{'doubtfulness', 'subsequently', 'along', 'endorsement', 'knowledgeable'}",{'Do Mundo'},171,{'https://t.co/83ygvf78in'},0,80,0,1369551925285449729,2021-03-10T07:33:18.0000000+00:00,,
1,-0.26919054985046387,11.877419152865512,7,0.5596350188472615,16973333,{'Notícias'},4,1,"{'delineate', 'Tory'}",{'Do Mundo'},16,{'https://t.co/dafl6cw1xi'},0.2235062506454222,4,0,1369596392834932746,2021-03-10T10:30:00.0000000+00:00,,
0.9,-0.21527791023254395,18.498279848262893,2,0.5596234622778096,5988062,{'Notícias'},0,2,"{'strange', 'along', 'indicate', 'ringtones', 'endorsement', 'intemperately', 'spillover', 'nowadays', 'protestation'}",{'Do Mundo'},20,{'https://t.co/njtcqde2rp'},0.15487175381593354,16,0,1369332242410049546,2021-03-09T17:00:22.0000000+00:00,,
1,-0.24274438619613647,45.43293781594468,6,0.5596135302929469,14293310,{'Notícias'},1,7,"{'bastida', 'xiye', 'encouragement', 'multifariousness', 'springiness', 'sociable', 'chelsea', 'cho'}",{'Do Mundo'},64,{'https://t.co/vhpjyvoniz'},0.18624089647973074,50,0,1369106243755900928,2021-03-09T02:02:19.0000000+00:00,,
1,-0.214320570230484,455.07639848443205,162,0.5596307448612721,807095,{'Notícias'},41,78,"{'vogue', 'newfangled', 'mccammond', 'terminated', 'alexi', 'faculty', 'Monday', 'adolescent', 'along', 'squeeze', 'aside', 'phallus'}",{'Do Mundo'},721,{'https://t.co/rnhaiu3j9a'},0.17256007473964446,440,0,1369498268011552768,2021-03-10T04:00:05.0000000+00:00,,
1,-0.18201389908790588,1840.9063325484076,64,0.559545903811542,19583545,{'Esportes'},17,226,{'fastened'},{'UEFA Futebol'},3060,{'https://t.co/vhyh3vevja'},0,2753,0,1367557867260289032,2021-03-04T19:29:38.0000000+00:00,{'livche'},
1,-0.24295011162757874,3940.6359005841086,51,0.5595903923915158,22910295,{'Esportes'},7,330,"{'completely', 'Logos', 'blueing', 'along', 'congratulations'}",{'UEFA Futebol'},6706,,0,6318,0,1368577180557406208,2021-03-07T15:00:01.0000000+00:00,,
1,-0.20556342601776123,9120.007242562207,235,0.5595702898811243,452155423,{'Esportes'},573,2939,"{'twelvemonth', 'European', '119', 'legendary'}",{'UEFA Futebol'},13352,{'https://t.co/cebo5kzefj'},0.23336118106095702,9605,0,1368116641360384005,2021-03-06T08:30:00.0000000+00:00,{'halamadrid'},
1,-0.27133235335350037,73.39519266087078,2,0.5595434234618505,3001704118,{'Esportes'},1,13,"{'revolutionise', 'newfangled', 'customisable', 'aside'}",{'UEFA Futebol'},110,"{'https://t.co/e3ku6x3toi', 'https://t.co/6jcggt59lq'}",0.16951948122115382,94,0,1367500677002452992,2021-03-04T15:42:22.0000000+00:00,{'psgxcasetify'},"{'3001704118', '368835879'}"
1,-0.13788655400276184,10.170293290594493,1,0.5596246705258946,67358777,{'Notícias'},0,3,"{'corresponding', 'whether', 'substantiate', 'non'}",{'Negócios'},8,"{'https://t.co/smrco2v5ip', 'https://t.co/7pcswfzjx8'}",0.17339012585192057,4,0,1369359775230812163,2021-03-09T18:49:46.0000000+00:00,,
1,-0.1661132276058197,284.36450934899284,5,0.5596268931580904,14800270,{'Notícias'},12,95,"{'verbalise', 'experience', 'non', 'rehearse', 'feedback', 'employee', 'uncloudedness', 'precisely', 'proletarian', 'empathy', 'collaborationism', 'workplace'}",{'Negócios'},399,{'https://t.co/c5k8wa0fme'},0.13230020895925773,287,0,1369411191316025345,2021-03-09T22:14:05.0000000+00:00,,
1,-0.25615909695625305,18.030719445418942,0,0.5596210055693688,2735591,{'Notícias'},1,7,{'2021'},{'Negócios'},22,{'https://t.co/vhq7kj5kqe'},0.21951095080860833,14,0,1369276490832023555,2021-03-09T13:18:49.0000000+00:00,,
1,-0.15893402695655823,18.010784599826252,1,0.5596263076108553,20562637,{'Notícias'},1,6,"{'township', 'strategy', 'multifariousness', 'employee', 'erstwhile', 'precisely', 'blackrock', 'latterly', 'complaint'}",{'Negócios'},15,{'https://t.co/fkcshqgpbw'},0.18356903777141104,7,0,1369397637267488772,2021-03-09T21:20:13.0000000+00:00,,
1,-0.19298607110977173,8.497825914081734,0,0.5596240918160378,15110357,{'Notícias'},0,1,"{'thunderclap', 'precarious', 'along', 'aside', 'lula'}",{'Negócios'},6,"{'https://t.co/5oypgw0kuz', 'https://t.co/s0aw60bg0q'}",0.1848810915589095,5,0,1369347272975282184,2021-03-09T18:00:05.0000000+00:00,,
0.8461538461538461,-0.2275162637233734,34.69568776883281,3,0.5596260393957512,624413,{'Notícias'},4,8,"{'straightaway', '2040', 'increment', 'vehicle', 'prognosticate', 'substantiate', 'latterly', 'cursorily', 'ubs', 'aside', 'testament'}",{'Negócios'},41,{'https://t.co/it0ukit2z1'},0.15182517693194378,26,0,1369391021642158086,2021-03-09T20:53:56.0000000+00:00,,
1,-0.22398558259010315,81.25256879971101,2,0.5596333767708697,14293310,{'Notícias'},2,24,"{'aida', 'vadis', 'zbanic', 'angelina', 'jasmila', 'approximately', 'quo', 'jolie'}",{'Do Mundo'},111,{'https://t.co/6eoqmlclef'},0.18889193353930478,83,0,1369559064485715968,2021-03-10T08:01:40.0000000+00:00,,
1,-0.2187255620956421,12.85351007286693,1,0.5585887955283776,74177227,{'Esportes'},0,0,"{'precisely', 'station', 'photograph'}",{'Ciclismo'},18,{'https://t.co/eafxxmzdys'},0,17,0,1344756801242357768,2020-12-31T21:26:20.0000000+00:00,,
0.7692307692307693,-0.026850849390029907,476.1801281909141,7,0.5596287600062732,807095,{'Notícias'},6,83,"{'originative', 'quaver', 'exemption', 'grammys', 'twelvemonth', 'examination', 'substantiate', 'endorsement', 'folklore', 'critic'}",{'Do Mundo'},756,{'https://t.co/f5r5gh1y3y'},0.11644422115980921,660,0,1369453000570310660,2021-03-10T01:00:13.0000000+00:00,,
0.9230769230769231,-0.0602150559425354,104.9794030440514,2,0.555328103998634,275575393,{'Esportes'},3,22,"{'hither', 'succeeder', 'eleventh', 'identical', 'experience', 'chapeau', 'along', 'substantiate', 'favourable', 'endorsement', 'prototype', 'aside'}",{'Ciclismo'},151,{'https://t.co/xmlzkdb4ho'},0.11697285174635494,124,0,1253046974389067776,2020-04-22T19:44:13.0000000+00:00,"{'sportsofthefuture', 'ad'}",
1,-0.22940745949745178,10.586519930118873,1,0.556872131298455,74177227,{'Esportes'},0,0,"{'boyfriend', 'substantiate', 'testament'}",{'Ciclismo'},15,,0,14,0,1299377724415500293,2020-08-28T16:06:05.0000000+00:00,,{'430197021'}
0,0,1.097802264751362,1,0.5483520567456105,46467162,{'Esportes'},0,0,,{'Ciclismo'},2,,0,1,0,956689717608595456,2018-01-26T00:46:17.0000000+00:00,,
0.7647058823529411,-0.03690308332443237,129.182791824047,25,0.5595428391991282,101871654,{'Esportes'},1,1,"{'conceive', 'electroneutral', 'operational', 'article', '2009', 'motorcycle', 'disembarrass', 'along', 'cobblestone', 'substantiate', 'notwithstanding', 'commemorate', 'consider'}",{'Ciclismo'},215,{'https://t.co/y2mugflqkk'},0.10573163413013094,188,0,1367487878259957765,2021-03-04T14:51:31.0000000+00:00,,{'33248475'}
0.8571428571428571,-0.21240165829658508,2876.1278688975904,104,0.5502471687242609,46467162,{'Esportes'},25,189,"{'bathroom', 'sportswoman', 'everyone', 'nowadays', 'unbelievable', 'substantiate', 'asphyxiate', 'adolescent', 'bicyclist', 'endorsement', 'galvanize', 'subspecies'}",{'Ciclismo'},5025,,0.11526232460873198,4707,0,1054037653379670016,2018-10-21T15:52:14.0000000+00:00,,
1,-0.18981406092643738,744.8346640442617,26,0.5587645622082476,63525135,{'Esportes'},0,23,{'destination'},{'Ciclismo'},1306,{'https://t.co/sumr7oduxj'},0,1257,0,1349071385360887808,2021-01-12T19:10:57.0000000+00:00,{'dadlife'},
1,-0.19020089507102966,394.340036666504,19,0.5581993710377474,155320577,{'Esportes'},2,7,{'giovanna'},{'Ciclismo'},697,,0.4494364165239821,669,0,1334986629560344579,2020-12-04T22:23:09.0000000+00:00,,
0.9,-0.1420019268989563,62.709540782254415,5,0.5596230065707776,5988062,{'Notícias'},1,13,"{'manufacture', 'mightiness', 'protuberance', 'gouge', 'substantiate', 'biscuit', 'wakefield', 'disputatious', 'merely'}",{'Do Mundo'},88,{'https://t.co/a1rynmjpww'},0.15676316682705915,69,0,1369321844449361921,2021-03-09T16:19:03.0000000+00:00,,{'60959527'}
1,-0.18570509552955627,79.46631378836194,3,0.5596217947283818,14293310,{'Notícias'},1,21,"{'vaccinum', 'experience', 'understudy', 'interest'}",{'Do Mundo'},115,{'https://t.co/wl3i3wuqid'},0,90,0,1369294887481450502,2021-03-09T14:31:56.0000000+00:00,,
1,-0.18590041995048523,25.86989137703765,2,0.5596290633156992,14173315,{'Notícias'},1,8,"{'pandemic', 'approximately', 'resolution', 'vaccinum'}",{'Do Mundo'},32,{'https://t.co/gyd9outafe'},0.2268305327192613,21,0,1369460712054153219,2021-03-10T01:30:51.0000000+00:00,,{'1636520550'}
1,-0.1910722851753235,8426.979925283284,228,0.5596288833759278,28785486,{'Notícias'},707,6342,"{'destination', 'nebuliser', 'infelicitous', 'antimicrobial', 'prayuth', 'newsperson', 'consider', 'aside'}",{'Do Mundo'},8705,"{'https://t.co/gqoziqy6m7', 'https://t.co/ccpv7zn7pd'}",0.1576221089280091,1428,0,1369456184554569731,2021-03-10T01:12:52.0000000+00:00,,
1,-0.15918037295341492,27.535511017436107,3,0.5596348928409506,87818409,{'Notícias'},0,5,"{'sanction', 'unrecorded', 'floyd', 'tribulation', 'update', 'covid', 'chauvin'}",{'Do Mundo'},35,{'https://t.co/ch4zwtwuwp'},0.2026263663705222,27,0,1369592804683419651,2021-03-10T10:15:45.0000000+00:00,,
1,-0.13689690828323364,330.2813200923243,73,0.5596320699866892,807095,{'Notícias'},12,63,"{'consultation', 'hither', 'meghan', 'oprah', 'non', 'subsequently', 'prince', 'whatsoever', 'thirty', 'wherefore', 'along', 'provoke', 'testament'}",{'Do Mundo'},512,{'https://t.co/epmubxanse'},0.17576871719251183,364,0,1369528480627650560,2021-03-10T06:00:09.0000000+00:00,,
0.9090909090909091,-0.1743086278438568,117.54032804047593,21,0.5596303324501191,28785486,{'Notícias'},4,39,"{'appraise', 'leaflet', 'improving', 'industriousness', 'experience', 'youngster', 'necessitate', 'research', 'substantiate', 'exclusively'}",{'Do Mundo'},158,{'https://t.co/aymoahteg0'},0.12301725449618327,94,0,1369489233153515523,2021-03-10T03:24:11.0000000+00:00,{'soulofanation'},{'210274185'}
1,-0.14271974563598633,325.22892426336574,72,0.5596338899345336,759251,{'Notícias'},11,106,"{'Tuesday', 'footprint', 'Asia', 'exploit', 'improving', 'discourage', 'elaborated', 'progressively', 'dysphemistic', 'substantiate', 'regional', 'along'}",{'Do Mundo'},461,{'https://t.co/i18hyc6uct'},0.145818765625467,272,0,1369570003729649671,2021-03-10T08:45:08.0000000+00:00,,
1,-0.06194397807121277,33.57803860893908,4,0.5596339020924668,87818409,{'Notícias'},3,10,"{'maturate', 'monumental', 'fearfulness'}",{'Do Mundo'},45,{'https://t.co/7yqqv0h25b'},0,28,0,1369570221162459143,2021-03-10T08:46:00.0000000+00:00,,
0.8,-0.15799501538276672,2025.5762945361669,74,0.5577090857352891,63525135,{'Esportes'},252,368,"{'necessitate', 'teammate', 'thymine', 'whatsoever'}",{'Ciclismo'},3259,,0.1558826683471759,2565,0,1322257618178609153,2020-10-30T19:22:37.0000000+00:00,,"{'857200850250461184', '951147732223356929', '485580818', '481093426', '103005050', '280414653', '333568300', '89483276', '16238220'}"
1,-0.20570144057273865,3.495146261919938,1,0.5596219065091775,101871654,{'Esportes'},0,0,{'tobias'},{'Ciclismo'},4,,0.24395572500006343,3,0,1369297616245231638,2021-03-09T14:42:46.0000000+00:00,,"{'866215616', '262194542', '25268540', '106061923', '50771580', '1312022806947926017', '349083462'}"
0.8888888888888888,-0.016848653554916382,8.976369577961076,2,0.5596112674334045,101871654,{'Esportes'},1,0,"{'linda', 'uci', 'substantiate', 'hypothecate', 'stagiaire', 'could', 'endorsement', 'merely'}",{'Ciclismo'},7,,0.14988349170454968,4,0,1369054744786989056,2021-03-08T22:37:41.0000000+00:00,,"{'16946023', '70707518', '183747754', '20680079'}"
0.9444444444444444,-0.047103554010391235,10.704132120905662,0,0.5595918144709767,101871654,{'Esportes'},0,0,"{'somersaulting', 'testament', 'every', 'hither', 'completely', 'bt', 'sportswoman', 'unfortunately', 'excessively', 'non', 'simpleton', 'conference', 'nowadays', 'substantiate', 'Lapplander', 'merely', 'subspecies'}",{'Ciclismo'},1,,0.18242631588753486,1,0,1368610152081985537,2021-03-07T17:11:02.0000000+00:00,,"{'866215616', '89750624', '25251117', '1208314404', '288705520', '77632649'}"
1,-0.15355443954467773,47.96448001034783,3,0.5577090724196258,63525135,{'Esportes'},0,0,{'barter'},{'Ciclismo'},84,,0,81,0,1322257265496334336,2020-10-30T19:21:13.0000000+00:00,,"{'857200850250461184', '485580818', '89483276', '481093426', '103005050', '280414653', '333568300', '315982296', '16238220'}"
1,-0.20637354254722595,7.371736004934512,0,0.5566954808118211,74177227,{'Esportes'},0,0,"{'improving', 'wassail', 'lol'}",{'Ciclismo'},9,,0.23127043535458108,9,0,1294355303329341442,2020-08-14T19:28:46.0000000+00:00,,"{'183747754', '118685634', '37650988', '2815750198', '45520770'}"
0,0,545.0124632891662,10,0.5578413133585315,63525135,{'Esportes'},0,7,,{'Ciclismo'},970,,0,953,0,1325738196374876161,2020-11-09T09:53:11.0000000+00:00,,"{'280414653', '239427916', '114422199', '347968546'}"
0,0,0.0011152407428562357,0,0.5568855378209306,46467162,{'Esportes'},0,0,,{'Ciclismo'},0,,0,0,0,1299756201509613568,2020-08-29T17:10:01.0000000+00:00,,"{'27847134', '153403071', '19365839'}"
0,0,11.746895346357443,0,0.5593566150796573,155320577,{'Esportes'},0,0,,{'Ciclismo'},21,,0,21,0,1363181398908141579,2021-02-20T17:39:06.0000000+00:00,,"{'89483276', '455979955', '1360878978211475458'}"
1,-0.19252604246139526,3.5036750122368328,1,0.5595770327254062,101871654,{'Esportes'},0,0,{'fred'},{'Ciclismo'},4,,0.2596979932401624,3,0,1368271872002035713,2021-03-06T18:46:50.0000000+00:00,,"{'627363601', '866215616', '70707518'}"
0.75,-0.15693265199661255,4.968638638685622,2,0.5595729000721361,101871654,{'Esportes'},0,0,"{'completely', 'anybody', 'substantiate', 'server', 'aside', 'broadcaster'}",{'Ciclismo'},2,,0.1277474055819911,0,0,1368177229285502976,2021-03-06T12:30:45.0000000+00:00,,"{'39836421', '139826597', '1913993563'}"
1,-0.24725842475891113,12.311614002119683,5,0.5595782825775225,101871654,{'Esportes'},0,0,{'confinement'},{'Ciclismo'},20,,0,15,0,1368300490895818755,2021-03-06T20:40:33.0000000+00:00,,
1,-0.008085578680038452,7.893368948345525,0,0.5586866313103467,23695888,{'Esportes'},0,0,"{'complicate', 'ninety', 'coupling', 'antecedently', 'summertime', 'outstanding', 'along', 'sorta', 'workweek', 'itinerary'}",{'Ciclismo'},2,{'https://t.co/qerknfuhly'},0.12780373742508636,2,0,1347166067995660290,2021-01-07T12:59:54.0000000+00:00,,"{'21066778', '102753176'}"
0.8,-0.03473246097564697,9.96221627747351,1,0.55962496728422,101871654,{'Esportes'},0,0,"{'substantiate', 'experience', 'precisely', 'busbar'}",{'Ciclismo'},13,,0,12,0,1369367452661014538,2021-03-09T19:20:16.0000000+00:00,,"{'77161650', '21417049'}"
1,0.018248170614242554,6.249941311612282,2,0.5595867590472103,101871654,{'Esportes'},0,0,"{'newfangled', 'phil', 'terminated', 'macbook', 'substantiate', 'Dubai', 'workplace'}",{'Ciclismo'},3,,0.16725764442571092,1,0,1368494502336475136,2021-03-07T09:31:29.0000000+00:00,,"{'15383064', '866215616', '160865835', '40210910'}"
1,-0.12635302543640137,1370.7481808636285,52,0.5578321796480399,63525135,{'Esportes'},7,43,"{'endorsement', 'pleasance', 'tolerant', 'rui'}",{'Ciclismo'},2409,,0.2743035641495426,2307,0,1325498916847153153,2020-11-08T18:02:23.0000000+00:00,,{'3097165264'}
1,-0.23020866513252258,94.49262928887534,2,0.5591254800428035,140845817,{'Esportes'},0,7,{'expend'},{'MMA'},154,{'https://t.co/1jknfjkovy'},0,145,0,1357749874645749765,2021-02-05T17:56:10.0000000+00:00,"{'vinyl', 'mighty', 'youtoozcollectible', 'vinylcollection', 'youtooz'}",{'1080924673758527489'}
0.7777777777777778,-0.11651188135147095,57.57648466280889,10,0.5595147594573825,134209832,{'Esportes'},0,0,"{'lubricate', 'squeaking', 'update', 'substantiate', 'shuttlecock', 'noneffervescent', 'merely'}",{'Ciclismo'},95,,0.12571869962828514,85,0,1366842371724476422,2021-03-02T20:06:30.0000000+00:00,,
1,-0.2076999843120575,29.108765212054426,4,0.557627840533575,65468720,{'Esportes'},0,3,"{'ppv', 'stimulate', 'hither', 'competitiveness', 'along'}",{'MMA'},39,{'https://t.co/x0fvsya6ln'},0.20082698235895638,32,0,1320101239363809280,2020-10-24T20:33:56.0000000+00:00,"{'ufc254', 'inabudhabi', 'refugemensretreat'}",{'246677188'}
0.9090909090909091,-0.17577233910560608,1248.3107765883663,20,0.5572641152325449,368815525,{'Esportes'},2,44,"{'congrats', 'efflorescence', 'completely', 'identical', 'subsequently', 'approximately', 'outstanding', 'could', 'intemperately', 'subspecies'}",{'Ciclismo'},2183,{'https://t.co/ems4pf90lh'},0.15556977907572847,2117,0,1310279026741841922,2020-09-27T18:03:58.0000000+00:00,{'imola2020'},{'370153877'}
1,-0.12139073014259338,500.1426800388811,108,0.5569515825147726,310463188,{'Esportes'},4,60,"{'shimmer', 'acclaim', 'coupling'}",{'MMA'},832,"{'https://t.co/hwolwaetp3', 'https://t.co/zql1pvtore'}",0,660,0,1301614505823141888,2020-09-03T20:14:15.0000000+00:00,,"{'371447090', '1134552730146500608', '378677314', '20629110'}"
1,-0.08073732256889343,455.0003949945267,24,0.5534292235942714,19798578,{'Esportes'},3,44,"{'mandel', 'weekend', 'boastfully', 'competitiveness', '231', '232', 'preceptor', 'nallo', 'thymine', 'teammate'}",{'MMA'},766,{'https://t.co/vhbwdf8k8n'},0.14734433844214478,695,0,1187825368067117057,2019-10-25T20:16:51.0000000+00:00,,"{'95115126', '213089561', '131902103', '578464594', '2511420397', '35631163', '2805156282'}"
0,0,60.16898525752988,6,0.5571104345531948,232010910,{'Esportes'},0,8,,{'MMA'},99,{'https://t.co/zra8e4sqod'},0,85,0,1306044998408904704,2020-09-16T01:39:27.0000000+00:00,,{'309366491'}
0.7692307692307693,-0.14198970794677734,52.15656952691015,0,0.5555266675840126,65468720,{'Esportes'},1,16,"{'newfangled', 'uncommitted', 'vod', 'nighttime', 'cosmopolitan', 'substantiate', 'International', 'along', 'exclusively', 'testament'}",{'MMA'},65,"{'https://t.co/hozyhp89wo', 'https://t.co/kvmqqpeujm'}",0.11724178975472177,48,0,1259322582949679104,2020-05-10T03:21:15.0000000+00:00,,"{'941315324149927937', '15262454'}"
1,-0.18843910098075867,1911.5748669796787,79,0.5595944390694599,6446742,{'Esportes'},62,246,"{'muteness', 'hither', 'bathroom', 'substantiate', 'embouchure'}",{'MMA'},3162,{'https://t.co/zktof85sqc'},0,2775,0,1368669282452840452,2021-03-07T21:06:00.0000000+00:00,{'ufcvegas22'},"{'106322069', '822810106823774209'}"
1,-0.227400541305542,29.585502477664605,1,0.5581970205231216,232010910,{'Esportes'},0,1,"{'precisely', 'station', 'photograph'}",{'MMA'},47,{'https://t.co/xbeg3ct3k0'},0,45,0,1334926517722378242,2020-12-04T18:24:18.0000000+00:00,,
1,-0.17413374781608582,31.219109734868823,2,0.5574765682351699,140845817,{'Esportes'},1,2,"{'along', 'substantiate'}",{'MMA'},49,{'https://t.co/ouegyalt2i'},0,44,0,1316050559518949376,2020-10-13T16:17:59.0000000+00:00,{'method'},{'477213534'}
1,-0.221373051404953,290.80497447902036,19,0.5559108826509147,310463188,{'Esportes'},2,37,"{'ashi', 'waza', 'judo', 'identical', 'aka', 'coupling', 'efficacious', 'experience', 'lawsuit', 'mma', 'necessitate', 'nowadays', 'precisely', 'along', 'dojo', 'galvanize'}",{'MMA'},468,{'https://t.co/psbphlmjgx'},0.1140906050720104,410,0,1271193376147177472,2020-06-11T21:31:33.0000000+00:00,,
0.8888888888888888,-0.12173482775688171,21.597197277638376,2,0.5533006441031231,23119425,{'Esportes'},1,0,"{'endorsement', 'san', '615', 'substantiate', '11am', 'acclaim', 'diego', 'nowadays'}",{'MMA'},29,{'https://t.co/dywjsjep7j'},0.1439167194450874,26,0,1183046883347841024,2019-10-12T15:48:51.0000000+00:00,,"{'91177692', '1252308946339033088'}"
1,-0.17918023467063904,270.8332949813244,33,0.5559923724134518,310463188,{'Esportes'},1,42,"{'ashi', 'newfangled', 'waza', 'bathroom', 'coupling', 'confrontation', 'proficiency', 'advantageously', 'without', 'substantiate', 'nowadays'}",{'MMA'},431,{'https://t.co/3bj1sgkhj7'},0.11663999779776947,355,0,1273665566763433984,2020-06-18T17:15:09.0000000+00:00,{'stepintorondasdojo'},
1,-0.16750061511993408,8968.616516592809,576,0.5595862979136975,56518880,{'Esportes'},130,1022,"{'bathroom', 'everyone', 'experience', 'approximately', 'thymine', 'corresponding', 'endorsement', 'interest', 'Weird'}",{'MMA'},14995,,0.22366712705325179,13267,0,1368483092252401666,2021-03-07T08:46:09.0000000+00:00,,
1,-0.16375300288200378,44.26760328817611,7,0.5533410308920674,23119425,{'Esportes'},0,5,"{'bathroom', 'postponement', 'twelvemonth', 'experience', 'thymine'}",{'MMA'},67,{'https://t.co/xd8ap1uawh'},0,55,0,1184552999428866048,2019-10-16T19:33:37.0000000+00:00,{'waybackwednesday'},{'69912252'}
