id,item_id,user_who_published,user_id,ranking,rating,algorithm,date
,1352325551621595136,19110632,63.0,10.0,1.0,B1-SCSA_PLUS,2023-08-19
,1365416645624143873,14230524,62.0,1.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1351920546011893761,14230524,62.0,2.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1337463904566456320,17919972,62.0,3.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1364607745270423556,821102114,62.0,4.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1331744604891344896,17919972,62.0,5.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1353502767352926208,23375688,62.0,6.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1337077938076979205,821102114,62.0,7.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1336793663792406530,821102114,62.0,8.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1365327872643260420,821102114,62.0,9.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1369383214062665731,24742040,62.0,10.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1337020338916499463,17919972,62.0,1.0,3.0,SC-SCSA_PLUS,2023-08-19
,1337022746824499203,17919972,62.0,2.0,3.0,SC-SCSA_PLUS,2023-08-19
,1337021907464499204,17919972,62.0,3.0,3.0,SC-SCSA_PLUS,2023-08-19
,1362083047785439239,34507480,62.0,4.0,3.0,SC-SCSA_PLUS,2023-08-19
,1294010972055592962,79293791,62.0,5.0,3.0,SC-SCSA_PLUS,2023-08-19
,1331748997124534274,17919972,62.0,6.0,3.0,SC-SCSA_PLUS,2023-08-19
,1354545532044075013,811377,62.0,7.0,3.0,SC-SCSA_PLUS,2023-08-19
,1355167587638906880,23375688,62.0,8.0,3.0,SC-SCSA_PLUS,2023-08-19
,1369325020258983936,24742040,62.0,9.0,4.0,SC-SCSA_PLUS,2023-08-19
,1365315820080009221,821102114,62.0,10.0,3.0,SC-SCSA_PLUS,2023-08-19
,1357647227808841728,821102114,62.0,1.0,3.0,CS-SCSA_PLUS,2023-08-19
,1337102280059834370,821102114,62.0,2.0,3.0,CS-SCSA_PLUS,2023-08-19
,1319639717906821121,113696373,62.0,3.0,3.0,CS-SCSA_PLUS,2023-08-19
,1365731424322478084,10671602,62.0,4.0,5.0,CS-SCSA_PLUS,2023-08-19
,1366752653401853956,10671602,62.0,5.0,5.0,CS-SCSA_PLUS,2023-08-19
,1369308139158446081,24742040,62.0,6.0,3.0,CS-SCSA_PLUS,2023-08-19
,1326957720759541761,612782611,62.0,7.0,4.0,CS-SCSA_PLUS,2023-08-19
,1352017720578105346,821102114,62.0,8.0,1.0,CS-SCSA_PLUS,2023-08-19
,1359973359568625670,15234657,62.0,9.0,3.0,CS-SCSA_PLUS,2023-08-19
,1359935760627953665,15234657,62.0,10.0,3.0,CS-SCSA_PLUS,2023-08-19
,1312476369830338561,1141417774201184257,62.0,1.0,4.0,B1-SCSA_PLUS,2023-08-19
,1354081977062850561,29758446,62.0,2.0,4.0,B1-SCSA_PLUS,2023-08-19
,1362099968824254464,252882791,62.0,3.0,4.0,B1-SCSA_PLUS,2023-08-19
,1198044435163967488,1141417774201184257,62.0,4.0,4.0,B1-SCSA_PLUS,2023-08-19
,1334706123971162115,26565946,62.0,5.0,4.0,B1-SCSA_PLUS,2023-08-19
,1336808991792525325,821102114,62.0,6.0,4.0,B1-SCSA_PLUS,2023-08-19
,1366478355558780939,331908924,62.0,7.0,4.0,B1-SCSA_PLUS,2023-08-19
,1336517598029213698,821102114,62.0,8.0,4.0,B1-SCSA_PLUS,2023-08-19
,1365346314956005378,15234657,62.0,9.0,4.0,B1-SCSA_PLUS,2023-08-19
,1369374583598571524,24742040,62.0,10.0,4.0,B1-SCSA_PLUS,2023-08-19
,1339525827118194689,1038082275689340928,61.0,1.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1288988861092245505,600435408,61.0,2.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1367949455262060544,37570179,61.0,3.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1358610352313757697,811377,61.0,4.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1358615407775649792,52484614,61.0,5.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1354118501653483523,273181052,61.0,6.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1364321423901085698,180505807,61.0,7.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1368984433026596867,13058772,61.0,8.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1357706176864129027,1305941,61.0,9.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1242143080616087552,5391882,61.0,10.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1317842770816602114,715177919438577664,61.0,1.0,5.0,SC-SCSA_PLUS,2023-08-19
,1354545532044075013,811377,61.0,2.0,4.0,SC-SCSA_PLUS,2023-08-19
,1344689933978656771,1060978099146260480,61.0,3.0,4.0,SC-SCSA_PLUS,2023-08-19
,1367947939579006979,156516240,61.0,4.0,4.0,SC-SCSA_PLUS,2023-08-19
,1367946026674352134,156516240,61.0,5.0,5.0,SC-SCSA_PLUS,2023-08-19
,1248277743118086144,5391882,61.0,6.0,3.0,SC-SCSA_PLUS,2023-08-19
,1242251884007534592,5391882,61.0,7.0,4.0,SC-SCSA_PLUS,2023-08-19
,1368080635655450627,6527972,61.0,8.0,4.0,SC-SCSA_PLUS,2023-08-19
,1369169111478005763,6527972,61.0,9.0,4.0,SC-SCSA_PLUS,2023-08-19
,1248251408333172738,5391882,61.0,10.0,4.0,SC-SCSA_PLUS,2023-08-19
,1341859235756453889,600435408,61.0,1.0,2.0,CS-SCSA_PLUS,2023-08-19
,1250915381646176262,600435408,61.0,2.0,2.0,CS-SCSA_PLUS,2023-08-19
,1261295911185068033,34097876,61.0,3.0,5.0,CS-SCSA_PLUS,2023-08-19
,1349371181334474754,34097876,61.0,4.0,4.0,CS-SCSA_PLUS,2023-08-19
,1245049389250273280,5391882,61.0,5.0,2.0,CS-SCSA_PLUS,2023-08-19
,1366212322436423682,225540697,61.0,6.0,2.0,CS-SCSA_PLUS,2023-08-19
,1357670309525131266,1305941,61.0,7.0,1.0,CS-SCSA_PLUS,2023-08-19
,1368017377036660737,6527972,61.0,8.0,3.0,CS-SCSA_PLUS,2023-08-19
,1368840460198838272,6527972,61.0,9.0,1.0,CS-SCSA_PLUS,2023-08-19
,1369453567367507968,6527972,61.0,10.0,3.0,CS-SCSA_PLUS,2023-08-19
,1341013863110762496,1060978099146260480,61.0,1.0,3.0,B1-SCSA_PLUS,2023-08-19
,1326208392923410432,715177919438577664,61.0,2.0,4.0,B1-SCSA_PLUS,2023-08-19
,1250919345955446784,600435408,61.0,3.0,5.0,B1-SCSA_PLUS,2023-08-19
,1354051463190732800,273181052,61.0,4.0,4.0,B1-SCSA_PLUS,2023-08-19
,1359645020974845952,811377,61.0,5.0,5.0,B1-SCSA_PLUS,2023-08-19
,1358793588382052358,34097876,61.0,6.0,2.0,B1-SCSA_PLUS,2023-08-19
,1356659266732650498,273181052,61.0,7.0,4.0,B1-SCSA_PLUS,2023-08-19
,1357058139720478731,273181052,61.0,8.0,4.0,B1-SCSA_PLUS,2023-08-19
,1242146375950675969,5391882,61.0,9.0,3.0,B1-SCSA_PLUS,2023-08-19
,1369148165471969284,6527972,61.0,10.0,3.0,B1-SCSA_PLUS,2023-08-19
,1339525827118194689,1038082275689340928,60.0,1.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1367894335233142789,43192807,60.0,2.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1363941648812675075,43192807,60.0,3.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1369017812165881859,16573941,60.0,4.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1369034842222985216,17220817,60.0,5.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1354118501653483523,273181052,60.0,6.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1364321423901085698,180505807,60.0,7.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1368984433026596867,13058772,60.0,8.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1368286394792046596,82652901,60.0,9.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1367315410106736640,82652901,60.0,10.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1317842770816602114,715177919438577664,60.0,1.0,5.0,SC-SCSA_PLUS,2023-08-19
,1354545532044075013,811377,60.0,2.0,5.0,SC-SCSA_PLUS,2023-08-19
,1344689933978656771,1060978099146260480,60.0,3.0,5.0,SC-SCSA_PLUS,2023-08-19
,1364666742916583427,985916593065476096,60.0,4.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367521202042933249,16573941,60.0,5.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367300793485828097,26585095,60.0,6.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369075493753020420,17602896,60.0,7.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369075561981566976,17602896,60.0,8.0,5.0,SC-SCSA_PLUS,2023-08-19
,1366443197166096385,26585095,60.0,9.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367237010608431106,16573941,60.0,10.0,5.0,SC-SCSA_PLUS,2023-08-19
,1353781237882744833,1060978099146260480,60.0,1.0,5.0,CS-SCSA_PLUS,2023-08-19
,1151158403135397888,180463340,60.0,2.0,5.0,CS-SCSA_PLUS,2023-08-19
,1365108564679790592,985916593065476096,60.0,3.0,5.0,CS-SCSA_PLUS,2023-08-19
,1367236148385304576,15635604,60.0,4.0,5.0,CS-SCSA_PLUS,2023-08-19
,1145785172069146626,180463340,60.0,5.0,5.0,CS-SCSA_PLUS,2023-08-19
,1368328702002671626,65184105,60.0,6.0,5.0,CS-SCSA_PLUS,2023-08-19
,1365693174493151234,15635604,60.0,7.0,5.0,CS-SCSA_PLUS,2023-08-19
,1367565062328623104,82652901,60.0,8.0,5.0,CS-SCSA_PLUS,2023-08-19
,1340053869758394370,1038082275689340928,60.0,9.0,5.0,CS-SCSA_PLUS,2023-08-19
,1366503879983030273,26585095,60.0,10.0,5.0,CS-SCSA_PLUS,2023-08-19
,1326208392923410432,715177919438577664,60.0,1.0,5.0,B1-SCSA_PLUS,2023-08-19
,1342394653887369216,1288485038,60.0,2.0,5.0,B1-SCSA_PLUS,2023-08-19
,1273919207038693376,1288485038,60.0,3.0,5.0,B1-SCSA_PLUS,2023-08-19
,1367214902624980995,16573941,60.0,4.0,5.0,B1-SCSA_PLUS,2023-08-19
,1361000829247963141,1232061287301074945,60.0,5.0,5.0,B1-SCSA_PLUS,2023-08-19
,1369362392749121542,17602896,60.0,6.0,5.0,B1-SCSA_PLUS,2023-08-19
,1369030162298400778,15635604,60.0,7.0,5.0,B1-SCSA_PLUS,2023-08-19
,1356659266732650498,273181052,60.0,8.0,5.0,B1-SCSA_PLUS,2023-08-19
,1368760958261268480,65184105,60.0,9.0,5.0,B1-SCSA_PLUS,2023-08-19
,1367262209160736770,273181052,60.0,10.0,5.0,B1-SCSA_PLUS,2023-08-19
,1317842770816602114,715177919438577664,59.0,1.0,5.0,SC-SCSA_PLUS,2023-08-19
,1354545532044075013,811377,59.0,2.0,5.0,SC-SCSA_PLUS,2023-08-19
,1344689933978656771,1060978099146260480,59.0,3.0,5.0,SC-SCSA_PLUS,2023-08-19
,1364666742916583427,985916593065476096,59.0,4.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367521202042933249,16573941,59.0,5.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367300793485828097,26585095,59.0,6.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369075493753020420,17602896,59.0,7.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369075561981566976,17602896,59.0,8.0,5.0,SC-SCSA_PLUS,2023-08-19
,1366443197166096385,26585095,59.0,9.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367237010608431106,16573941,59.0,10.0,5.0,SC-SCSA_PLUS,2023-08-19
,1368641210533830657,17220817,58.0,1.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1367894335233142789,43192807,58.0,2.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1363941648812675075,43192807,58.0,3.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1369017812165881859,16573941,58.0,4.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1367930915733835777,43192807,58.0,5.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1367912923641737216,15635604,58.0,6.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1367604109113655297,16573941,58.0,7.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1369034842222985216,17220817,58.0,8.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1368286394792046596,82652901,58.0,9.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1367315410106736640,82652901,58.0,10.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1364666742916583427,985916593065476096,58.0,1.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367521202042933249,16573941,58.0,2.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367300793485828097,26585095,58.0,3.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369075493753020420,17602896,58.0,4.0,5.0,SC-SCSA_PLUS,2023-08-19
,1362776603047165957,621583,58.0,5.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369075561981566976,17602896,58.0,6.0,5.0,SC-SCSA_PLUS,2023-08-19
,1366443197166096385,26585095,58.0,7.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367237010608431106,16573941,58.0,8.0,5.0,SC-SCSA_PLUS,2023-08-19
,1349377838722519040,19110632,58.0,9.0,5.0,SC-SCSA_PLUS,2023-08-19
,1349380288783253504,19110632,58.0,10.0,5.0,SC-SCSA_PLUS,2023-08-19
,1360763643135070209,43192807,58.0,1.0,3.0,CS-SCSA_PLUS,2023-08-19
,1365436528865005568,43192807,58.0,2.0,5.0,CS-SCSA_PLUS,2023-08-19
,1367536592617959425,36184220,58.0,3.0,5.0,CS-SCSA_PLUS,2023-08-19
,1364274434111062018,621583,58.0,4.0,5.0,CS-SCSA_PLUS,2023-08-19
,1369090194847186944,14885549,58.0,5.0,4.0,CS-SCSA_PLUS,2023-08-19
,1367973079624876035,24016767,58.0,6.0,5.0,CS-SCSA_PLUS,2023-08-19
,1362410505365839874,621583,58.0,7.0,5.0,CS-SCSA_PLUS,2023-08-19
,1365979945470582784,21887420,58.0,8.0,5.0,CS-SCSA_PLUS,2023-08-19
,1361311529392623617,53372965,58.0,9.0,5.0,CS-SCSA_PLUS,2023-08-19
,1366889537616498688,82652901,58.0,10.0,3.0,CS-SCSA_PLUS,2023-08-19
,1369339704588570624,43192807,58.0,1.0,5.0,B1-SCSA_PLUS,2023-08-19
,1368614821147598851,43192807,58.0,2.0,5.0,B1-SCSA_PLUS,2023-08-19
,1360680119854104582,43192807,58.0,3.0,5.0,B1-SCSA_PLUS,2023-08-19
,1367128088832745476,82652901,58.0,4.0,5.0,B1-SCSA_PLUS,2023-08-19
,1362945064209575938,985916593065476096,58.0,5.0,5.0,B1-SCSA_PLUS,2023-08-19
,1369015063705612288,16573941,58.0,6.0,5.0,B1-SCSA_PLUS,2023-08-19
,1366234614650478594,17602896,58.0,7.0,5.0,B1-SCSA_PLUS,2023-08-19
,1366239727402196996,17602896,58.0,8.0,5.0,B1-SCSA_PLUS,2023-08-19
,1315366562069700616,203162990,58.0,9.0,5.0,B1-SCSA_PLUS,2023-08-19
,1300100975793901569,203162990,58.0,10.0,5.0,B1-SCSA_PLUS,2023-08-19
,1319651956579762176,847238528,57.0,1.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1296511004063473667,395305090,57.0,2.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1238211420388569088,1561168178,57.0,3.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1365047360934526982,847238528,57.0,4.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1291094964185825281,395305090,57.0,5.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1070275243552489472,1561168178,57.0,6.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1247840496569012225,1543669128,57.0,7.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1369395335769038849,14800270,57.0,8.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1369315042236174343,2735591,57.0,9.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,764216312134590466,1543669128,57.0,10.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1286599815967776768,395305090,57.0,1.0,5.0,SC-SCSA_PLUS,2023-08-19
,1351483359244005376,847238528,57.0,2.0,5.0,SC-SCSA_PLUS,2023-08-19
,1300884239626522624,2157651508,57.0,3.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369441796925886465,807095,57.0,4.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369375444793954323,807095,57.0,5.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369400194513723396,807095,57.0,6.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369326799709212680,2735591,57.0,7.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369311531360518146,2735591,57.0,8.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369298875719311360,2735591,57.0,9.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369405604595400711,2735591,57.0,10.0,5.0,SC-SCSA_PLUS,2023-08-19
,1369335967618904068,759251,57.0,1.0,3.0,CS-SCSA_PLUS,2023-08-19
,1368935548694519808,1367531,57.0,2.0,3.0,CS-SCSA_PLUS,2023-08-19
,1369423783086460937,28785486,57.0,3.0,3.0,CS-SCSA_PLUS,2023-08-19
,1369433577339957248,87818409,57.0,4.0,4.0,CS-SCSA_PLUS,2023-08-19
,1369560664142970881,14173315,57.0,5.0,4.0,CS-SCSA_PLUS,2023-08-19
,1369595394045444097,16973333,57.0,6.0,3.0,CS-SCSA_PLUS,2023-08-19
,1369407674366976007,5988062,57.0,7.0,1.0,CS-SCSA_PLUS,2023-08-19
,1369569728541425667,14173315,57.0,8.0,4.0,CS-SCSA_PLUS,2023-08-19
,1369563665867898882,16973333,57.0,9.0,4.0,CS-SCSA_PLUS,2023-08-19
,1369572554969583617,16973333,57.0,10.0,3.0,CS-SCSA_PLUS,2023-08-19
,1323309743218282496,155659213,57.0,1.0,3.0,B1-SCSA_PLUS,2023-08-19
,1325467261239431170,155659213,57.0,2.0,5.0,B1-SCSA_PLUS,2023-08-19
,1257063194687832064,2396677714,57.0,3.0,5.0,B1-SCSA_PLUS,2023-08-19
,1291098932987269128,395305090,57.0,4.0,3.0,B1-SCSA_PLUS,2023-08-19
,1339313549626273793,847238528,57.0,5.0,3.0,B1-SCSA_PLUS,2023-08-19
,1337159750644080645,240664869,57.0,6.0,3.0,B1-SCSA_PLUS,2023-08-19
,1217178366597570560,1561168178,57.0,7.0,2.0,B1-SCSA_PLUS,2023-08-19
,1368923387532369922,19407053,57.0,8.0,4.0,B1-SCSA_PLUS,2023-08-19
,1369038985188831234,19407053,57.0,9.0,4.0,B1-SCSA_PLUS,2023-08-19
,762025473794867200,1543669128,57.0,10.0,3.0,B1-SCSA_PLUS,2023-08-19
,1325498916847153153,63525135,55.0,1.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1368933410085945345,19263978,55.0,2.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1368300490895818755,101871654,55.0,3.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1363181398908141579,155320577,55.0,4.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1369367452661014538,101871654,55.0,5.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1346121159134343168,23695888,55.0,6.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1347166067995660290,23695888,55.0,7.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1368494502336475136,101871654,55.0,8.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1368177229285502976,101871654,55.0,9.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1299756201509613568,46467162,55.0,10.0,5.0,SCSA-SCSA_PLUS,2023-08-19
,1322257618178609153,63525135,55.0,1.0,5.0,SC-SCSA_PLUS,2023-08-19
,1368245651046207493,20346956,55.0,2.0,4.0,SC-SCSA_PLUS,2023-08-19
,1325738196374876161,63525135,55.0,3.0,4.0,SC-SCSA_PLUS,2023-08-19
,1368932010971004931,1638021792,55.0,4.0,5.0,SC-SCSA_PLUS,2023-08-19
,1322257265496334336,63525135,55.0,5.0,4.0,SC-SCSA_PLUS,2023-08-19
,1368610152081985537,101871654,55.0,6.0,4.0,SC-SCSA_PLUS,2023-08-19
,1369054744786989056,101871654,55.0,7.0,4.0,SC-SCSA_PLUS,2023-08-19
,1294355303329341442,74177227,55.0,8.0,4.0,SC-SCSA_PLUS,2023-08-19
,1368271872002035713,101871654,55.0,9.0,4.0,SC-SCSA_PLUS,2023-08-19
,1369297616245231638,101871654,55.0,10.0,4.0,SC-SCSA_PLUS,2023-08-19
,1367862841907294209,34613288,55.0,1.0,5.0,CS-SCSA_PLUS,2023-08-19
,1366604627689496580,19263978,55.0,2.0,5.0,CS-SCSA_PLUS,2023-08-19
,1368174374247923712,34613288,55.0,3.0,5.0,CS-SCSA_PLUS,2023-08-19
,1367266920689459202,16212685,55.0,4.0,5.0,CS-SCSA_PLUS,2023-08-19
,1367288053547626496,16201775,55.0,5.0,5.0,CS-SCSA_PLUS,2023-08-19
,1366585340849491972,19077044,55.0,6.0,5.0,CS-SCSA_PLUS,2023-08-19
,1369343726611529728,15900167,55.0,7.0,5.0,CS-SCSA_PLUS,2023-08-19
,1367842722678247427,134209832,55.0,8.0,5.0,CS-SCSA_PLUS,2023-08-19
,1251269832122777600,46467162,55.0,9.0,5.0,CS-SCSA_PLUS,2023-08-19
,1299755874915942401,46467162,55.0,10.0,5.0,CS-SCSA_PLUS,2023-08-19
,1310279026741841922,368815525,55.0,1.0,4.0,B1-SCSA_PLUS,2023-08-19
,1368753671568322564,20265254,55.0,2.0,4.0,B1-SCSA_PLUS,2023-08-19
,1368715397415964674,15900167,55.0,3.0,3.0,B1-SCSA_PLUS,2023-08-19
,1366946573528100864,20346956,55.0,4.0,4.0,B1-SCSA_PLUS,2023-08-19
,1367479945686093825,19263978,55.0,5.0,5.0,B1-SCSA_PLUS,2023-08-19
,1367245903472558081,19263978,55.0,6.0,5.0,B1-SCSA_PLUS,2023-08-19
,1368607626494308354,16727749,55.0,7.0,5.0,B1-SCSA_PLUS,2023-08-19
,1367225773166190592,19077044,55.0,8.0,5.0,B1-SCSA_PLUS,2023-08-19
,1367170047081402380,16727749,55.0,9.0,4.0,B1-SCSA_PLUS,2023-08-19
,956689717608595456,46467162,55.0,10.0,5.0,B1-SCSA_PLUS,2023-08-19
,1339525827118194689,1038082275689340928,54.0,1.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1367894335233142789,43192807,54.0,2.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1363941648812675075,43192807,54.0,3.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1369017812165881859,16573941,54.0,4.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1369034842222985216,17220817,54.0,5.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1354118501653483523,273181052,54.0,6.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1364321423901085698,180505807,54.0,7.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1368984433026596867,13058772,54.0,8.0,3.0,SCSA-SCSA_PLUS,2023-08-19
,1368286394792046596,82652901,54.0,9.0,4.0,SCSA-SCSA_PLUS,2023-08-19
,1367315410106736640,82652901,54.0,10.0,2.0,SCSA-SCSA_PLUS,2023-08-19
,1317842770816602114,715177919438577664,54.0,1.0,5.0,SC-SCSA_PLUS,2023-08-19
,1354545532044075013,811377,54.0,2.0,3.0,SC-SCSA_PLUS,2023-08-19
,1344689933978656771,1060978099146260480,54.0,3.0,4.0,SC-SCSA_PLUS,2023-08-19
,1364666742916583427,985916593065476096,54.0,4.0,3.0,SC-SCSA_PLUS,2023-08-19
,1367521202042933249,16573941,54.0,5.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367300793485828097,26585095,54.0,6.0,3.0,SC-SCSA_PLUS,2023-08-19
,1369075493753020420,17602896,54.0,7.0,3.0,SC-SCSA_PLUS,2023-08-19
,1369075561981566976,17602896,54.0,8.0,3.0,SC-SCSA_PLUS,2023-08-19
,1366443197166096385,26585095,54.0,9.0,5.0,SC-SCSA_PLUS,2023-08-19
,1367237010608431106,16573941,54.0,10.0,3.0,SC-SCSA_PLUS,2023-08-19
,1368614821147598851,43192807,54.0,1.0,1.0,CS-SCSA_PLUS,2023-08-19
,1277164459446931456,1288485038,54.0,2.0,2.0,CS-SCSA_PLUS,2023-08-19
,1367532286359445510,43192807,54.0,3.0,2.0,CS-SCSA_PLUS,2023-08-19
,1326615477037142016,203162990,54.0,4.0,2.0,CS-SCSA_PLUS,2023-08-19
,1367548427370786816,26585095,54.0,5.0,5.0,CS-SCSA_PLUS,2023-08-19
,1366425498226593793,82652901,54.0,6.0,3.0,CS-SCSA_PLUS,2023-08-19
,1367837304509915140,82652901,54.0,7.0,5.0,CS-SCSA_PLUS,2023-08-19
,1367243228701892609,15635604,54.0,8.0,5.0,CS-SCSA_PLUS,2023-08-19
,1369459006129930241,26585095,54.0,9.0,2.0,CS-SCSA_PLUS,2023-08-19
,1369050447797907460,17220817,54.0,10.0,2.0,CS-SCSA_PLUS,2023-08-19
,1326208392923410432,715177919438577664,54.0,1.0,5.0,B1-SCSA_PLUS,2023-08-19
,1273919207038693376,1288485038,54.0,2.0,5.0,B1-SCSA_PLUS,2023-08-19
,1362454325876969478,43192807,54.0,3.0,1.0,B1-SCSA_PLUS,2023-08-19
,1368970511175151620,18256664,54.0,4.0,5.0,B1-SCSA_PLUS,2023-08-19
,1368976123896336389,18256664,54.0,5.0,5.0,B1-SCSA_PLUS,2023-08-19
,1369362392749121542,17602896,54.0,6.0,5.0,B1-SCSA_PLUS,2023-08-19
,1368971556320206848,16573941,54.0,7.0,2.0,B1-SCSA_PLUS,2023-08-19
,1356659266732650498,273181052,54.0,8.0,5.0,B1-SCSA_PLUS,2023-08-19
,1367212796631416832,82652901,54.0,9.0,2.0,B1-SCSA_PLUS,2023-08-19
,1366963364975452162,82652901,54.0,10.0,1.0,B1-SCSA_PLUS,2023-08-19
,1364607745270423556,821102114,53.0,1.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1337077938076979205,821102114,53.0,2.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1336793663792406530,821102114,53.0,3.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1367894335233142789,43192807,53.0,4.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1363941648812675075,43192807,53.0,5.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1365327872643260420,821102114,53.0,6.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1369383214062665731,24742040,53.0,7.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1369034842222985216,17220817,53.0,8.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1368286394792046596,82652901,53.0,9.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1367315410106736640,82652901,53.0,10.0,1.0,SCSA-SCSA_PLUS,2023-08-19
,1354545532044075013,811377,53.0,1.0,1.0,SC-SCSA_PLUS,2023-08-19
,1369325020258983936,24742040,53.0,2.0,2.0,SC-SCSA_PLUS,2023-08-19
,1365315820080009221,821102114,53.0,3.0,2.0,SC-SCSA_PLUS,2023-08-19
